date,home_team,away_team,home_xg,away_xg,home_1h_xg,away_1h_xg,home_2h_xg,away_2h_xg,home_shots_1h,away_shots_1h,league,season
2024-02-11,Sevilla,Ath Madrid,0.98,0.2,0.51,0.08,0.47,0.12,5,3,La_Liga,2023-2024
2024-02-11,Mallorca,Vallecano,2.43,1.44,0.92,0.65,1.51,0.79,5,7,La_Liga,2023-2024
2024-02-11,Barcelona,Granada,2.83,2.88,1.44,1.03,1.39,1.85,5,2,La_Liga,2023-2024
2024-02-12,Almeria,Ath Bilbao,0.61,0.63,0.27,0.27,0.34,0.36,8,3,La_Liga,2023-2024
2024-02-16,Villarreal,Getafe,1.7,1.31,0.81,0.56,0.89,0.75,5,4,La_Liga,2023-2024
2024-02-17,Osasuna,Cadiz,1.9,0.47,0.72,0.24,1.18,0.23,4,2,La_Liga,2023-2024
2024-02-17,Ath Madrid,Las Palmas,4.5,0.33,2.44,0.16,2.06,0.17,2,3,La_Liga,2023-2024
2024-02-17,Celta,Barcelona,1.48,2.78,0.6,1.49,0.88,1.29,3,5,La_Liga,2023-2024
2024-02-17,Valencia,Sevilla,0.15,0.41,0.08,0.16,0.07,0.25,4,4,La_Liga,2023-2024
2024-02-18,Granada,Almeria,1.84,1.92,0.96,0.84,0.88,1.08,7,4,La_Liga,2023-2024
2024-02-18,Vallecano,Real Madrid,2.06,1.23,0.84,0.48,1.22,0.75,3,2,La_Liga,2023-2024
2024-02-18,Mallorca,Sociedad,1.13,2.67,0.5,0.95,0.63,1.72,5,3,La_Liga,2023-2024
2024-02-18,Betis,Alaves,0.35,0.1,0.14,0.05,0.21,0.05,2,6,La_Liga,2023-2024
2024-02-19,Ath Bilbao,Girona,3.13,2.02,1.2,0.86,1.93,1.16,6,3,La_Liga,2023-2024
2024-02-23,Sociedad,Villarreal,1.85,3.07,0.97,1.47,0.88,1.6,4,1,La_Liga,2023-2024
2024-02-24,Barcelona,Getafe,4.26,0.87,1.96,0.32,2.3,0.55,5,1,La_Liga,2023-2024
2024-02-24,Alaves,Mallorca,1.71,1.0,0.68,0.52,1.03,0.48,4,6,La_Liga,2023-2024
2024-02-24,Almeria,Ath Madrid,2.54,2.38,1.09,1.11,1.45,1.27,2,7,La_Liga,2023-2024
2024-02-25,Las Palmas,Osasuna,2.06,1.0,0.99,0.43,1.07,0.57,4,2,La_Liga,2023-2024
2024-02-25,Real Madrid,Sevilla,1.3,0.86,0.64,0.35,0.66,0.51,6,6,La_Liga,2023-2024
2024-02-25,Betis,Ath Bilbao,3.3,0.62,1.55,0.31,1.75,0.31,2,6,La_Liga,2023-2024
2024-02-25,Cadiz,Celta,2.05,2.52,0.78,1.05,1.27,1.47,8,3,La_Liga,2023-2024
2024-02-26,Girona,Vallecano,3.16,0.35,1.62,0.19,1.54,0.16,4,1,La_Liga,2023-2024
2024-03-01,Celta,Almeria,2.1,0.61,0.85,0.23,1.25,0.38,2,6,La_Liga,2023-2024
2024-03-02,Vallecano,Cadiz,1.55,1.97,0.56,0.93,0.99,1.04,2,4,La_Liga,2023-2024
2024-03-02,Valencia,Real Madrid,1.77,2.44,0.77,1.29,1.0,1.15,8,5,La_Liga,2023-2024
2024-03-02,Sevilla,Sociedad,3.14,1.67,1.5,0.62,1.64,1.05,7,6,La_Liga,2023-2024
2024-03-02,Getafe,Las Palmas,3.95,3.2,1.81,1.71,2.14,1.49,4,6,La_Liga,2023-2024
2024-03-03,Mallorca,Girona,1.52,0.74,0.74,0.36,0.78,0.38,3,6,La_Liga,2023-2024
2024-03-03,Ath Bilbao,Barcelona,0.42,0.76,0.17,0.32,0.25,0.44,3,3,La_Liga,2023-2024
2024-03-03,Villarreal,Granada,4.0,1.27,1.52,0.69,2.48,0.58,3,7,La_Liga,2023-2024
2024-03-03,Ath Madrid,Betis,2.4,1.06,1.08,0.58,1.32,0.48,4,2,La_Liga,2023-2024
2024-03-04,Osasuna,Alaves,0.82,0.59,0.4,0.32,0.42,0.27,3,5,La_Liga,2023-2024
2024-03-08,Barcelona,Mallorca,1.19,0.52,0.47,0.2,0.72,0.32,7,4,La_Liga,2023-2024
2024-03-09,Valencia,Getafe,0.99,0.67,0.5,0.26,0.49,0.41,6,7,La_Liga,2023-2024
2024-03-09,Cadiz,Ath Madrid,1.91,0.1,0.78,0.04,1.13,0.06,8,3,La_Liga,2023-2024
2024-03-09,Girona,Osasuna,2.32,0.71,1.1,0.3,1.22,0.41,5,2,La_Liga,2023-2024
2024-03-09,Granada,Sociedad,1.31,3.81,0.72,1.97,0.59,1.84,3,4,La_Liga,2023-2024
2024-03-10,Las Palmas,Ath Bilbao,0.15,2.13,0.06,1.07,0.09,1.06,5,6,La_Liga,2023-2024
2024-03-10,Real Madrid,Celta,3.73,1.17,1.68,0.5,2.05,0.67,4,4,La_Liga,2023-2024
2024-03-10,Betis,Villarreal,2.46,3.18,1.13,1.17,1.33,2.01,3,2,La_Liga,2023-2024
2024-03-10,Alaves,Vallecano,1.68,0.3,0.87,0.15,0.81,0.15,6,5,La_Liga,2023-2024
2024-03-11,Almeria,Sevilla,3.03,3.15,1.26,1.69,1.77,1.46,8,6,La_Liga,2023-2024
2024-03-15,Sociedad,Cadiz,1.71,0.1,0.61,0.05,1.1,0.05,5,7,La_Liga,2023-2024
2024-03-16,Mallorca,Granada,1.93,1.01,0.82,0.39,1.11,0.62,7,6,La_Liga,2023-2024
2024-03-16,Ath Bilbao,Alaves,2.0,0.84,1.08,0.42,0.92,0.42,7,3,La_Liga,2023-2024
2024-03-16,Getafe,Girona,1.23,1.42,0.55,0.6,0.68,0.82,2,4,La_Liga,2023-2024
2024-03-16,Osasuna,Real Madrid,2.39,3.88,1.3,2.11,1.09,1.77,3,2,La_Liga,2023-2024
2024-03-17,Las Palmas,Almeria,0.72,0.64,0.33,0.26,0.39,0.38,7,3,La_Liga,2023-2024
2024-03-17,Vallecano,Betis,2.25,0.76,1.05,0.33,1.2,0.43,2,5,La_Liga,2023-2024
2024-03-17,Ath Madrid,Barcelona,0.9,2.98,0.46,1.49,0.44,1.49,2,7,La_Liga,2023-2024
2024-03-17,Sevilla,Celta,0.7,2.41,0.37,1.29,0.33,1.12,6,6,La_Liga,2023-2024
2024-03-17,Villarreal,Valencia,1.02,0.14,0.52,0.06,0.5,0.08,8,4,La_Liga,2023-2024
2024-03-29,Cadiz,Granada,1.8,0.22,0.79,0.1,1.01,0.12,4,1,La_Liga,2023-2024
2024-03-30,Almeria,Osasuna,0.71,2.81,0.27,1.32,0.44,1.49,5,7,La_Liga,2023-2024
2024-03-30,Barcelona,Las Palmas,2.19,0.79,0.84,0.36,1.35,0.43,7,7,La_Liga,2023-2024
2024-03-30,Getafe,Sevilla,0.39,1.72,0.19,0.93,0.2,0.79,8,6,La_Liga,2023-2024
2024-03-30,Valencia,Mallorca,0.19,0.42,0.07,0.19,0.12,0.23,2,4,La_Liga,2023-2024
2024-03-31,Alaves,Sociedad,0.73,1.32,0.27,0.64,0.46,0.68,4,3,La_Liga,2023-2024
2024-03-31,Real Madrid,Ath Bilbao,2.67,0.94,1.02,0.46,1.65,0.48,6,1,La_Liga,2023-2024
2024-03-31,Girona,Betis,3.11,2.4,1.6,0.97,1.51,1.43,6,6,La_Liga,2023-2024
2024-03-31,Celta,Vallecano,0.5,0.74,0.25,0.26,0.25,0.48,8,1,La_Liga,2023-2024
2024-04-01,Villarreal,Ath Madrid,1.67,2.63,0.9,1.1,0.77,1.53,5,2,La_Liga,2023-2024
2024-04-04,Granada,Valencia,0.45,0.68,0.24,0.29,0.21,0.39,5,1,La_Liga,2023-2024
2024-04-12,Betis,Celta,1.66,1.59,0.58,0.73,1.08,0.86,4,3,La_Liga,2023-2024
2024-04-13,Vallecano,Getafe,0.59,0.7,0.3,0.25,0.29,0.45,5,7,La_Liga,2023-2024
2024-04-13,Cadiz,Barcelona,0.75,1.44,0.41,0.77,0.34,0.67,4,6,La_Liga,2023-2024
2024-04-13,Mallorca,Real Madrid,0.82,1.21,0.37,0.63,0.45,0.58,4,2,La_Liga,2023-2024
2024-04-13,Ath Madrid,Girona,2.0,1.46,0.9,0.65,1.1,0.81,2,7,La_Liga,2023-2024
2024-04-14,Ath Bilbao,Villarreal,1.49,0.67,0.59,0.31,0.9,0.36,3,3,La_Liga,2023-2024
2024-04-14,Granada,Alaves,2.43,0.1,0.92,0.05,1.51,0.05,5,1,La_Liga,2023-2024
2024-04-14,Sociedad,Almeria,1.93,2.2,0.9,0.82,1.03,1.38,6,2,La_Liga,2023-2024
2024-04-14,Las Palmas,Sevilla,0.33,2.35,0.17,1.01,0.16,1.34,7,4,La_Liga,2023-2024
2024-04-15,Osasuna,Valencia,1.19,1.51,0.63,0.75,0.56,0.76,2,2,La_Liga,2023-2024
2024-04-19,Ath Bilbao,Granada,1.63,0.53,0.7,0.25,0.93,0.28,2,2,La_Liga,2023-2024
2024-04-20,Girona,Cadiz,3.25,0.76,1.24,0.37,2.01,0.39,3,1,La_Liga,2023-2024
2024-04-20,Vallecano,Osasuna,3.04,2.09,1.31,0.88,1.73,1.21,8,3,La_Liga,2023-2024
2024-04-20,Celta,Las Palmas,3.93,1.54,2.06,0.7,1.87,0.84,6,7,La_Liga,2023-2024
2024-04-20,Valencia,Betis,1.68,1.88,0.75,0.89,0.93,0.99,6,7,La_Liga,2023-2024
2024-04-21,Real Madrid,Barcelona,3.07,2.2,1.64,1.17,1.43,1.03,5,5,La_Liga,2023-2024
2024-04-21,Getafe,Sociedad,1.73,1.41,0.67,0.55,1.06,0.86,2,7,La_Liga,2023-2024
2024-04-21,Alaves,Ath Madrid,2.4,0.1,1.23,0.05,1.17,0.05,7,3,La_Liga,2023-2024
2024-04-21,Almeria,Villarreal,1.71,2.32,0.78,1.18,0.93,1.14,6,1,La_Liga,2023-2024
2024-04-22,Sevilla,Mallorca,2.51,1.84,1.06,0.69,1.45,1.15,5,7,La_Liga,2023-2024
2024-04-26,Sociedad,Real Madrid,1.49,1.02,0.55,0.47,0.94,0.55,2,7,La_Liga,2023-2024
2024-04-27,Almeria,Getafe,1.52,3.21,0.72,1.26,0.8,1.95,6,2,La_Liga,2023-2024
2024-04-27,Las Palmas,Girona,0.24,2.06,0.11,0.89,0.13,1.17,8,5,La_Liga,2023-2024
2024-04-27,Ath Madrid,Ath Bilbao,3.48,1.23,1.89,0.59,1.59,0.64,7,7,La_Liga,2023-2024
2024-04-27,Alaves,Celta,3.52,0.69,1.5,0.32,2.02,0.37,3,5,La_Liga,2023-2024
2024-04-28,Villarreal,Vallecano,3.41,0.39,1.24,0.19,2.17,0.2,6,5,La_Liga,2023-2024
2024-04-28,Granada,Osasuna,3.45,0.34,1.58,0.18,1.87,0.16,7,2,La_Liga,2023-2024
2024-04-28,Betis,Sevilla,1.34,1.49,0.64,0.64,0.7,0.85,4,5,La_Liga,2023-2024
2024-04-28,Cadiz,Mallorca,1.08,1.57,0.41,0.68,0.67,0.89,6,5,La_Liga,2023-2024
2024-04-29,Barcelona,Valencia,3.97,1.81,2.05,0.75,1.92,1.06,2,7,La_Liga,2023-2024
2024-05-03,Getafe,Ath Bilbao,0.15,2.33,0.08,1.27,0.07,1.06,6,4,La_Liga,2023-2024
2024-05-04,Sociedad,Las Palmas,2.75,0.56,1.03,0.26,1.72,0.3,3,5,La_Liga,2023-2024
2024-05-04,Mallorca,Ath Madrid,1.18,1.66,0.5,0.73,0.68,0.93,5,5,La_Liga,2023-2024
2024-05-04,Girona,Barcelona,4.12,2.7,2.23,1.32,1.89,1.38,2,4,La_Liga,2023-2024
2024-05-04,Real Madrid,Cadiz,4.08,0.54,1.76,0.2,2.32,0.34,6,7,La_Liga,2023-2024
2024-05-05,Osasuna,Betis,0.36,2.25,0.14,1.13,0.22,1.12,7,5,La_Liga,2023-2024
2024-05-05,Vallecano,Almeria,0.47,1.01,0.25,0.55,0.22,0.46,7,7,La_Liga,2023-2024
2024-05-05,Sevilla,Granada,3.35,0.73,1.17,0.37,2.18,0.36,5,3,La_Liga,2023-2024
2024-05-05,Celta,Villarreal,2.99,2.0,1.26,0.77,1.73,1.23,6,1,La_Liga,2023-2024
2024-05-05,Valencia,Alaves,0.55,1.12,0.23,0.58,0.32,0.54,5,6,La_Liga,2023-2024
2024-05-10,Alaves,Girona,2.34,2.77,0.97,1.43,1.37,1.34,7,1,La_Liga,2023-2024
2024-05-11,Mallorca,Las Palmas,1.59,0.26,0.56,0.13,1.03,0.13,2,5,La_Liga,2023-2024
2024-05-11,Granada,Real Madrid,0.26,3.17,0.11,1.54,0.15,1.63,2,7,La_Liga,2023-2024
2024-05-11,Villarreal,Sevilla,3.17,2.0,1.28,0.82,1.89,1.18,5,7,La_Liga,2023-2024
2024-05-11,Ath Bilbao,Osasuna,1.73,1.86,0.94,1.0,0.79,0.86,5,7,La_Liga,2023-2024
2024-05-12,Valencia,Vallecano,0.64,0.34,0.25,0.14,0.39,0.2,2,7,La_Liga,2023-2024
2024-05-12,Cadiz,Getafe,1.9,0.2,0.83,0.07,1.07,0.13,8,5,La_Liga,2023-2024
2024-05-12,Betis,Almeria,3.14,2.08,1.22,0.84,1.92,1.24,6,7,La_Liga,2023-2024
2024-05-12,Ath Madrid,Celta,0.55,0.75,0.21,0.39,0.34,0.36,2,7,La_Liga,2023-2024
2024-05-13,Barcelona,Sociedad,2.23,0.25,1.07,0.14,1.16,0.11,2,2,La_Liga,2023-2024
2024-05-14,Osasuna,Mallorca,0.87,0.79,0.42,0.36,0.45,0.43,4,6,La_Liga,2023-2024
2024-05-14,Real Madrid,Alaves,4.5,0.61,2.27,0.31,2.23,0.3,6,2,La_Liga,2023-2024
2024-05-14,Girona,Villarreal,0.78,1.12,0.42,0.61,0.36,0.51,7,6,La_Liga,2023-2024
2024-05-15,Vallecano,Granada,2.53,1.6,1.26,0.75,1.27,0.85,3,4,La_Liga,2023-2024
2024-05-15,Sevilla,Cadiz,0.65,1.42,0.33,0.5,0.32,0.92,3,1,La_Liga,2023-2024
2024-05-15,Celta,Ath Bilbao,2.43,1.54,1.2,0.55,1.23,0.99,5,3,La_Liga,2023-2024
2024-05-15,Getafe,Ath Madrid,0.91,2.97,0.38,1.56,0.53,1.41,8,1,La_Liga,2023-2024
2024-05-16,Sociedad,Valencia,0.9,0.63,0.33,0.32,0.57,0.31,2,4,La_Liga,2023-2024
2024-05-16,Las Palmas,Betis,2.43,2.52,1.07,1.09,1.36,1.43,8,5,La_Liga,2023-2024
2024-05-16,Almeria,Barcelona,0.67,2.45,0.24,1.25,0.43,1.2,8,1,La_Liga,2023-2024
2024-05-18,Alaves,Getafe,1.2,0.27,0.42,0.15,0.78,0.12,6,6,La_Liga,2023-2024
2024-05-19,Cadiz,Las Palmas,0.16,0.1,0.07,0.04,0.09,0.06,2,4,La_Liga,2023-2024
2024-05-19,Betis,Sociedad,0.15,2.33,0.07,0.83,0.08,1.5,6,2,La_Liga,2023-2024
2024-05-19,Valencia,Girona,0.98,2.25,0.43,1.09,0.55,1.16,7,3,La_Liga,2023-2024
2024-05-19,Ath Madrid,Osasuna,1.22,4.0,0.51,1.49,0.71,2.51,2,1,La_Liga,2023-2024
2024-05-19,Ath Bilbao,Sevilla,2.43,0.99,1.06,0.36,1.37,0.63,2,5,La_Liga,2023-2024
2024-05-19,Barcelona,Vallecano,3.35,0.1,1.46,0.05,1.89,0.05,3,7,La_Liga,2023-2024
2024-05-19,Villarreal,Real Madrid,3.16,3.72,1.37,1.45,1.79,2.27,6,1,La_Liga,2023-2024
2024-05-19,Granada,Celta,2.25,2.86,1.11,1.55,1.14,1.31,4,3,La_Liga,2023-2024
2024-05-19,Mallorca,Almeria,2.35,1.95,0.99,1.03,1.36,0.92,8,5,La_Liga,2023-2024
2024-05-24,Girona,Granada,4.5,0.26,1.91,0.13,2.59,0.13,4,6,La_Liga,2023-2024
2024-05-25,Osasuna,Villarreal,1.67,1.92,0.73,0.88,0.94,1.04,6,1,La_Liga,2023-2024
2024-05-25,Sociedad,Ath Madrid,0.96,2.0,0.34,1.07,0.62,0.93,8,2,La_Liga,2023-2024
2024-05-25,Real Madrid,Betis,0.15,0.74,0.07,0.36,0.08,0.38,6,7,La_Liga,2023-2024
2024-05-25,Almeria,Cadiz,4.5,0.71,2.31,0.34,2.19,0.37,7,4,La_Liga,2023-2024
2024-05-25,Vallecano,Ath Bilbao,0.68,1.23,0.33,0.64,0.35,0.59,8,3,La_Liga,2023-2024
2024-05-26,Celta,Valencia,2.01,1.49,0.78,0.72,1.23,0.77,6,2,La_Liga,2023-2024
2024-05-26,Las Palmas,Alaves,1.97,0.88,0.98,0.4,0.99,0.48,7,3,La_Liga,2023-2024
2024-05-26,Getafe,Mallorca,1.32,2.49,0.65,1.07,0.67,1.42,5,1,La_Liga,2023-2024
2024-05-26,Sevilla,Barcelona,0.68,2.13,0.27,0.96,0.41,1.17,7,2,La_Liga,2023-2024
