date,home_team,away_team,home_xg,away_xg,home_1h_xg,away_1h_xg,home_2h_xg,away_2h_xg,home_shots_1h,away_shots_1h,league,season
2023-03-05,Valladolid,Espanol,1.99,0.57,0.72,0.2,1.27,0.37,8,6,La_Liga,2022-2023
2023-03-05,Betis,Real Madrid,0.77,1.15,0.27,0.5,0.5,0.65,2,2,La_Liga,2022-2023
2023-03-06,Osasuna,Celta,1.03,0.84,0.45,0.33,0.58,0.51,7,1,La_Liga,2022-2023
2023-03-10,Cadiz,Getafe,2.45,2.38,1.01,1.27,1.44,1.11,2,1,La_Liga,2022-2023
2023-03-11,Celta,Vallecano,3.33,0.38,1.79,0.2,1.54,0.18,4,5,La_Liga,2022-2023
2023-03-11,Elche,Valladolid,1.32,1.11,0.66,0.53,0.66,0.58,5,3,La_Liga,2022-2023
2023-03-11,Real Madrid,Espanol,2.35,1.49,0.99,0.71,1.36,0.78,8,2,La_Liga,2022-2023
2023-03-11,Valencia,Osasuna,1.81,0.19,0.75,0.09,1.06,0.1,4,7,La_Liga,2022-2023
2023-03-12,Ath Bilbao,Barcelona,0.15,1.45,0.08,0.63,0.07,0.82,8,7,La_Liga,2022-2023
2023-03-12,Sevilla,Almeria,2.08,1.34,0.75,0.63,1.33,0.71,8,4,La_Liga,2022-2023
2023-03-12,Villarreal,Betis,2.42,1.3,0.93,0.7,1.49,0.6,5,5,La_Liga,2022-2023
2023-03-12,Mallorca,Sociedad,1.64,1.12,0.58,0.57,1.06,0.55,8,7,La_Liga,2022-2023
2023-03-13,Girona,Ath Madrid,0.15,1.89,0.07,0.7,0.08,1.19,2,4,La_Liga,2022-2023
2023-03-17,Valladolid,Ath Bilbao,1.77,3.44,0.62,1.23,1.15,2.21,8,2,La_Liga,2022-2023
2023-03-18,Almeria,Cadiz,1.17,1.2,0.61,0.42,0.56,0.78,6,2,La_Liga,2022-2023
2023-03-18,Espanol,Celta,1.81,3.23,0.64,1.27,1.17,1.96,2,6,La_Liga,2022-2023
2023-03-18,Ath Madrid,Valencia,3.8,0.19,1.73,0.07,2.07,0.12,5,1,La_Liga,2022-2023
2023-03-18,Vallecano,Girona,1.91,2.05,1.01,1.04,0.9,1.01,2,3,La_Liga,2022-2023
2023-03-19,Getafe,Sevilla,2.12,0.49,1.03,0.22,1.09,0.27,4,2,La_Liga,2022-2023
2023-03-19,Sociedad,Elche,2.88,1.14,1.52,0.49,1.36,0.65,4,7,La_Liga,2022-2023
2023-03-19,Betis,Mallorca,1.5,0.1,0.82,0.05,0.68,0.05,8,3,La_Liga,2022-2023
2023-03-19,Osasuna,Villarreal,0.7,3.11,0.31,1.39,0.39,1.72,3,6,La_Liga,2022-2023
2023-03-19,Barcelona,Real Madrid,2.93,0.75,1.23,0.3,1.7,0.45,8,7,La_Liga,2022-2023
2023-03-31,Mallorca,Osasuna,0.46,0.2,0.23,0.09,0.23,0.11,4,2,La_Liga,2022-2023
2023-04-01,Cadiz,Sevilla,0.22,2.0,0.1,1.06,0.12,0.94,6,5,La_Liga,2022-2023
2023-04-01,Elche,Barcelona,0.42,3.68,0.17,1.66,0.25,2.02,6,1,La_Liga,2022-2023
2023-04-01,Girona,Espanol,2.48,1.09,0.95,0.58,1.53,0.51,2,5,La_Liga,2022-2023
2023-04-01,Ath Bilbao,Getafe,0.27,0.57,0.1,0.2,0.17,0.37,8,4,La_Liga,2022-2023
2023-04-02,Real Madrid,Valladolid,4.5,0.1,1.8,0.05,2.7,0.05,3,3,La_Liga,2022-2023
2023-04-02,Celta,Almeria,2.2,2.15,1.19,1.08,1.01,1.07,5,6,La_Liga,2022-2023
2023-04-02,Ath Madrid,Betis,1.53,1.19,0.66,0.63,0.87,0.56,7,5,La_Liga,2022-2023
2023-04-02,Villarreal,Sociedad,1.9,1.22,0.84,0.61,1.06,0.61,6,6,La_Liga,2022-2023
2023-04-03,Valencia,Vallecano,1.73,0.63,0.74,0.26,0.99,0.37,6,7,La_Liga,2022-2023
2023-04-07,Sevilla,Celta,2.0,2.37,0.89,1.08,1.11,1.29,5,7,La_Liga,2022-2023
2023-04-08,Osasuna,Elche,1.94,1.33,0.68,0.69,1.26,0.64,3,6,La_Liga,2022-2023
2023-04-08,Espanol,Ath Bilbao,1.75,1.73,0.75,0.85,1.0,0.88,6,6,La_Liga,2022-2023
2023-04-08,Sociedad,Getafe,2.24,0.22,1.1,0.11,1.14,0.11,3,3,La_Liga,2022-2023
2023-04-08,Real Madrid,Villarreal,2.04,2.75,0.97,1.24,1.07,1.51,5,4,La_Liga,2022-2023
2023-04-09,Betis,Cadiz,0.68,2.54,0.25,1.23,0.43,1.31,3,6,La_Liga,2022-2023
2023-04-09,Almeria,Valencia,1.72,1.24,0.75,0.52,0.97,0.72,2,4,La_Liga,2022-2023
2023-04-09,Valladolid,Mallorca,3.12,3.57,1.44,1.26,1.68,2.31,7,2,La_Liga,2022-2023
2023-04-09,Vallecano,Ath Madrid,1.53,1.82,0.63,0.81,0.9,1.01,5,7,La_Liga,2022-2023
2023-04-10,Barcelona,Girona,0.15,1.08,0.06,0.41,0.09,0.67,8,2,La_Liga,2022-2023
2023-04-14,Vallecano,Osasuna,2.83,1.28,1.25,0.5,1.58,0.78,7,7,La_Liga,2022-2023
2023-04-15,Ath Bilbao,Sociedad,2.59,0.1,1.04,0.04,1.55,0.06,7,5,La_Liga,2022-2023
2023-04-15,Betis,Espanol,3.95,0.8,2.02,0.29,1.93,0.51,8,1,La_Liga,2022-2023
2023-04-15,Villarreal,Valladolid,0.98,2.35,0.49,0.98,0.49,1.37,7,3,La_Liga,2022-2023
2023-04-15,Cadiz,Real Madrid,0.27,2.76,0.14,1.5,0.13,1.26,6,5,La_Liga,2022-2023
2023-04-16,Getafe,Barcelona,0.69,0.48,0.32,0.22,0.37,0.26,7,4,La_Liga,2022-2023
2023-04-16,Girona,Elche,2.94,0.68,1.28,0.35,1.66,0.33,2,7,La_Liga,2022-2023
2023-04-16,Ath Madrid,Almeria,1.81,0.56,0.79,0.21,1.02,0.35,7,2,La_Liga,2022-2023
2023-04-16,Valencia,Sevilla,0.15,1.39,0.07,0.59,0.08,0.8,2,2,La_Liga,2022-2023
2023-04-17,Celta,Mallorca,0.43,0.4,0.23,0.22,0.2,0.18,6,5,La_Liga,2022-2023
2023-04-21,Espanol,Cadiz,0.39,0.1,0.17,0.05,0.22,0.05,2,4,La_Liga,2022-2023
2023-04-22,Valladolid,Girona,1.55,0.12,0.64,0.05,0.91,0.07,2,7,La_Liga,2022-2023
2023-04-22,Almeria,Ath Bilbao,0.74,2.31,0.39,0.83,0.35,1.48,2,1,La_Liga,2022-2023
2023-04-22,Osasuna,Betis,3.36,2.27,1.79,0.85,1.57,1.42,5,1,La_Liga,2022-2023
2023-04-22,Sociedad,Vallecano,2.81,1.6,1.52,0.84,1.29,0.76,2,5,La_Liga,2022-2023
2023-04-22,Real Madrid,Celta,2.48,0.51,1.24,0.27,1.24,0.24,6,6,La_Liga,2022-2023
2023-04-23,Barcelona,Ath Madrid,0.78,0.29,0.36,0.12,0.42,0.17,5,7,La_Liga,2022-2023
2023-04-23,Elche,Valencia,0.82,2.02,0.41,0.84,0.41,1.18,8,3,La_Liga,2022-2023
2023-04-23,Mallorca,Getafe,2.58,1.26,1.4,0.67,1.18,0.59,2,4,La_Liga,2022-2023
2023-04-23,Sevilla,Villarreal,2.48,1.03,1.02,0.42,1.46,0.61,8,7,La_Liga,2022-2023
2023-04-25,Girona,Real Madrid,3.68,1.89,2.01,0.71,1.67,1.18,7,2,La_Liga,2022-2023
2023-04-25,Betis,Sociedad,0.15,0.1,0.06,0.04,0.09,0.06,4,5,La_Liga,2022-2023
2023-04-25,Cadiz,Osasuna,0.89,1.69,0.35,0.69,0.54,1.0,5,1,La_Liga,2022-2023
2023-04-26,Celta,Elche,1.27,0.23,0.52,0.12,0.75,0.11,3,5,La_Liga,2022-2023
2023-04-26,Vallecano,Barcelona,2.31,0.74,1.09,0.4,1.22,0.34,6,1,La_Liga,2022-2023
2023-04-26,Getafe,Almeria,1.56,2.56,0.65,1.23,0.91,1.33,3,4,La_Liga,2022-2023
2023-04-26,Ath Madrid,Mallorca,2.9,1.09,1.28,0.59,1.62,0.5,2,3,La_Liga,2022-2023
2023-04-27,Ath Bilbao,Sevilla,0.18,0.82,0.1,0.44,0.08,0.38,3,4,La_Liga,2022-2023
2023-04-27,Villarreal,Espanol,4.5,1.96,1.81,0.69,2.69,1.27,5,7,La_Liga,2022-2023
2023-04-27,Valencia,Valladolid,3.32,2.06,1.22,0.87,2.1,1.19,5,6,La_Liga,2022-2023
2023-04-28,Osasuna,Sociedad,0.48,2.29,0.24,0.88,0.24,1.41,2,4,La_Liga,2022-2023
2023-04-29,Barcelona,Betis,3.89,1.23,1.62,0.62,2.27,0.61,3,4,La_Liga,2022-2023
2023-04-29,Elche,Vallecano,3.92,1.08,1.38,0.5,2.54,0.58,4,2,La_Liga,2022-2023
2023-04-29,Real Madrid,Almeria,3.4,1.86,1.32,0.88,2.08,0.98,5,5,La_Liga,2022-2023
2023-04-30,Espanol,Getafe,1.73,0.54,0.7,0.24,1.03,0.3,5,4,La_Liga,2022-2023
2023-04-30,Cadiz,Valencia,1.61,1.41,0.69,0.74,0.92,0.67,2,4,La_Liga,2022-2023
2023-04-30,Valladolid,Ath Madrid,2.37,4.0,0.85,1.64,1.52,2.36,3,1,La_Liga,2022-2023
2023-04-30,Villarreal,Celta,2.99,1.18,1.6,0.58,1.39,0.6,6,1,La_Liga,2022-2023
2023-05-01,Mallorca,Ath Bilbao,2.19,1.0,0.94,0.43,1.25,0.57,2,5,La_Liga,2022-2023
2023-05-01,Sevilla,Girona,0.53,2.5,0.22,1.17,0.31,1.33,2,2,La_Liga,2022-2023
2023-05-02,Barcelona,Osasuna,1.01,0.87,0.48,0.48,0.53,0.39,3,6,La_Liga,2022-2023
2023-05-02,Almeria,Elche,2.53,1.0,1.32,0.45,1.21,0.55,2,5,La_Liga,2022-2023
2023-05-02,Sociedad,Real Madrid,2.43,0.1,0.87,0.05,1.56,0.05,2,1,La_Liga,2022-2023
2023-05-03,Ath Madrid,Cadiz,4.5,1.87,1.71,1.02,2.79,0.85,4,4,La_Liga,2022-2023
2023-05-03,Valencia,Villarreal,1.32,1.0,0.71,0.36,0.61,0.64,6,5,La_Liga,2022-2023
2023-05-03,Getafe,Celta,1.44,0.96,0.6,0.51,0.84,0.45,5,7,La_Liga,2022-2023
2023-05-04,Sevilla,Espanol,2.79,2.16,1.4,1.09,1.39,1.07,5,1,La_Liga,2022-2023
2023-05-04,Vallecano,Valladolid,2.16,1.18,1.08,0.59,1.08,0.59,6,6,La_Liga,2022-2023
2023-05-04,Girona,Mallorca,1.62,1.39,0.62,0.6,1.0,0.79,6,6,La_Liga,2022-2023
2023-05-04,Ath Bilbao,Betis,0.15,1.94,0.06,0.84,0.09,1.1,3,6,La_Liga,2022-2023
2023-05-12,Mallorca,Cadiz,1.62,0.5,0.59,0.18,1.03,0.32,3,7,La_Liga,2022-2023
2023-05-13,Sociedad,Girona,2.63,1.64,1.27,0.59,1.36,1.05,4,5,La_Liga,2022-2023
2023-05-13,Villarreal,Ath Bilbao,4.5,1.29,1.76,0.67,2.74,0.62,2,5,La_Liga,2022-2023
2023-05-13,Real Madrid,Getafe,1.28,0.46,0.62,0.24,0.66,0.22,6,2,La_Liga,2022-2023
2023-05-13,Osasuna,Almeria,3.47,1.86,1.84,0.69,1.63,1.17,2,7,La_Liga,2022-2023
2023-05-14,Celta,Valencia,1.27,2.96,0.6,1.33,0.67,1.63,4,4,La_Liga,2022-2023
2023-05-14,Elche,Ath Madrid,1.28,0.44,0.55,0.24,0.73,0.2,4,4,La_Liga,2022-2023
2023-05-14,Valladolid,Sevilla,0.98,2.99,0.47,1.06,0.51,1.93,7,3,La_Liga,2022-2023
2023-05-14,Espanol,Barcelona,1.4,3.62,0.51,1.93,0.89,1.69,2,5,La_Liga,2022-2023
2023-05-15,Betis,Vallecano,2.84,1.43,1.51,0.7,1.33,0.73,5,3,La_Liga,2022-2023
2023-05-19,Cadiz,Valladolid,1.93,0.21,0.84,0.08,1.09,0.13,3,5,La_Liga,2022-2023
2023-05-20,Barcelona,Sociedad,1.37,3.07,0.69,1.31,0.68,1.76,6,6,La_Liga,2022-2023
2023-05-20,Almeria,Mallorca,3.6,0.41,1.86,0.17,1.74,0.24,5,1,La_Liga,2022-2023
2023-05-20,Girona,Villarreal,1.35,2.77,0.56,1.36,0.79,1.41,2,1,La_Liga,2022-2023
2023-05-20,Ath Bilbao,Celta,1.89,1.22,0.72,0.63,1.17,0.59,6,3,La_Liga,2022-2023
2023-05-20,Getafe,Elche,1.09,1.38,0.52,0.54,0.57,0.84,3,3,La_Liga,2022-2023
2023-05-21,Vallecano,Espanol,1.44,2.41,0.57,0.91,0.87,1.5,5,7,La_Liga,2022-2023
2023-05-21,Valencia,Real Madrid,1.73,1.1,0.89,0.51,0.84,0.59,7,2,La_Liga,2022-2023
2023-05-21,Sevilla,Betis,0.19,0.43,0.07,0.19,0.12,0.24,8,4,La_Liga,2022-2023
2023-05-21,Ath Madrid,Osasuna,2.52,0.1,1.0,0.04,1.52,0.06,2,1,La_Liga,2022-2023
2023-05-23,Sociedad,Almeria,1.31,0.78,0.48,0.39,0.83,0.39,3,1,La_Liga,2022-2023
2023-05-23,Celta,Girona,1.04,1.17,0.4,0.5,0.64,0.67,5,5,La_Liga,2022-2023
2023-05-23,Valladolid,Barcelona,3.11,1.8,1.37,0.86,1.74,0.94,8,3,La_Liga,2022-2023
2023-05-24,Espanol,Ath Madrid,2.24,3.79,1.04,2.08,1.2,1.71,8,1,La_Liga,2022-2023
2023-05-24,Real Madrid,Vallecano,1.7,0.68,0.73,0.26,0.97,0.42,2,7,La_Liga,2022-2023
2023-05-24,Villarreal,Cadiz,1.93,0.34,1.05,0.18,0.88,0.16,7,4,La_Liga,2022-2023
2023-05-24,Elche,Sevilla,2.03,1.11,0.9,0.48,1.13,0.63,7,4,La_Liga,2022-2023
2023-05-24,Betis,Getafe,0.71,0.51,0.31,0.23,0.4,0.28,5,4,La_Liga,2022-2023
2023-05-25,Mallorca,Valencia,1.76,0.87,0.76,0.4,1.0,0.47,2,1,La_Liga,2022-2023
2023-05-25,Osasuna,Ath Bilbao,1.85,0.75,0.77,0.41,1.08,0.34,8,5,La_Liga,2022-2023
2023-05-27,Sevilla,Real Madrid,1.63,3.09,0.79,1.64,0.84,1.45,4,7,La_Liga,2022-2023
2023-05-28,Valencia,Espanol,2.32,2.01,0.83,1.09,1.49,0.92,6,7,La_Liga,2022-2023
2023-05-28,Almeria,Valladolid,0.82,0.28,0.4,0.15,0.42,0.13,8,4,La_Liga,2022-2023
2023-05-28,Girona,Betis,1.37,2.2,0.53,1.06,0.84,1.14,5,2,La_Liga,2022-2023
2023-05-28,Barcelona,Mallorca,3.26,0.84,1.39,0.37,1.87,0.47,3,4,La_Liga,2022-2023
2023-05-28,Ath Bilbao,Elche,0.66,1.07,0.25,0.56,0.41,0.51,5,4,La_Liga,2022-2023
2023-05-28,Vallecano,Villarreal,1.4,0.48,0.54,0.23,0.86,0.25,4,3,La_Liga,2022-2023
2023-05-28,Ath Madrid,Sociedad,2.78,1.9,1.43,0.81,1.35,1.09,7,6,La_Liga,2022-2023
2023-05-28,Getafe,Osasuna,2.51,0.76,1.11,0.35,1.4,0.41,3,6,La_Liga,2022-2023
2023-05-28,Cadiz,Celta,1.09,0.56,0.59,0.29,0.5,0.27,6,1,La_Liga,2022-2023
2023-06-04,Espanol,Almeria,3.15,2.96,1.2,1.1,1.95,1.86,8,4,La_Liga,2022-2023
2023-06-04,Elche,Cadiz,1.33,1.53,0.56,0.71,0.77,0.82,4,6,La_Liga,2022-2023
2023-06-04,Villarreal,Ath Madrid,1.89,1.66,0.81,0.63,1.08,1.03,7,6,La_Liga,2022-2023
2023-06-04,Celta,Barcelona,3.12,1.44,1.4,0.66,1.72,0.78,3,6,La_Liga,2022-2023
2023-06-04,Real Madrid,Ath Bilbao,2.16,1.74,1.1,0.8,1.06,0.94,5,7,La_Liga,2022-2023
2023-06-04,Mallorca,Vallecano,3.6,0.64,1.26,0.31,2.34,0.33,8,4,La_Liga,2022-2023
2023-06-04,Valladolid,Getafe,0.23,0.51,0.12,0.22,0.11,0.29,5,1,La_Liga,2022-2023
2023-06-04,Osasuna,Girona,2.64,1.26,1.27,0.57,1.37,0.69,5,4,La_Liga,2022-2023
2023-06-04,Sociedad,Sevilla,2.56,0.97,1.38,0.37,1.18,0.6,3,3,La_Liga,2022-2023
2023-06-04,Betis,Valencia,1.63,1.27,0.84,0.56,0.79,0.71,5,6,La_Liga,2022-2023
