date,home_team,away_team,home_xg,away_xg,home_1h_xg,away_1h_xg,home_2h_xg,away_2h_xg,home_shots_1h,away_shots_1h,league,season
2024-02-18,Sheffield United,Brighton,0.72,4.0,0.25,2.18,0.47,1.82,2,6,EPL,2023-2024
2024-02-18,Luton,Man United,1.16,2.34,0.58,0.94,0.58,1.4,5,1,EPL,2023-2024
2024-02-19,Everton,Crystal Palace,1.76,1.68,0.81,0.69,0.95,0.99,8,4,EPL,2023-2024
2024-02-20,Man City,Brentford,2.15,0.8,1.1,0.34,1.05,0.46,3,1,EPL,2023-2024
2024-02-21,Liverpool,Luton,3.81,0.97,1.96,0.4,1.85,0.57,6,6,EPL,2023-2024
2024-02-24,Brighton,Everton,1.49,1.44,0.54,0.78,0.95,0.66,5,4,EPL,2023-2024
2024-02-24,Bournemouth,Man City,0.92,1.24,0.5,0.54,0.42,0.7,3,2,EPL,2023-2024
2024-02-24,Aston Villa,Nott'm Forest,3.82,2.31,1.53,1.26,2.29,1.05,5,7,EPL,2023-2024
2024-02-24,Arsenal,Newcastle,3.98,1.19,1.64,0.58,2.34,0.61,2,2,EPL,2023-2024
2024-02-24,Man United,Fulham,1.4,1.89,0.56,0.89,0.84,1.0,3,6,EPL,2023-2024
2024-02-24,Crystal Palace,Burnley,2.82,1.09,1.14,0.43,1.68,0.66,6,5,EPL,2023-2024
2024-02-25,Wolves,Sheffield United,2.03,0.1,1.05,0.05,0.98,0.05,8,7,EPL,2023-2024
2024-02-26,West Ham,Brentford,3.76,2.07,1.34,0.84,2.42,1.23,6,4,EPL,2023-2024
2024-03-02,Brentford,Chelsea,2.45,2.38,0.89,1.17,1.56,1.21,4,5,EPL,2023-2024
2024-03-02,Newcastle,Wolves,3.06,0.12,1.48,0.05,1.58,0.07,7,5,EPL,2023-2024
2024-03-02,Fulham,Brighton,3.63,0.74,1.54,0.4,2.09,0.34,4,6,EPL,2023-2024
2024-03-02,Luton,Aston Villa,1.43,3.05,0.69,1.47,0.74,1.58,3,3,EPL,2023-2024
2024-03-02,Everton,West Ham,0.64,2.5,0.27,0.99,0.37,1.51,2,1,EPL,2023-2024
2024-03-02,Nott'm Forest,Liverpool,0.92,1.23,0.41,0.48,0.51,0.75,8,7,EPL,2023-2024
2024-03-02,Tottenham,Crystal Palace,3.17,1.85,1.4,0.99,1.77,0.86,7,5,EPL,2023-2024
2024-03-03,Burnley,Bournemouth,0.93,2.49,0.34,1.13,0.59,1.36,6,5,EPL,2023-2024
2024-03-03,Man City,Man United,2.99,1.45,1.06,0.52,1.93,0.93,7,5,EPL,2023-2024
2024-03-04,Sheffield United,Arsenal,0.94,4.0,0.39,1.69,0.55,2.31,4,4,EPL,2023-2024
2024-03-09,Wolves,Fulham,1.47,2.12,0.75,0.76,0.72,1.36,3,1,EPL,2023-2024
2024-03-09,Crystal Palace,Luton,1.7,1.33,0.73,0.57,0.97,0.76,3,6,EPL,2023-2024
2024-03-09,Man United,Everton,2.6,0.43,0.93,0.16,1.67,0.27,4,5,EPL,2023-2024
2024-03-09,Arsenal,Brentford,2.2,1.42,1.01,0.7,1.19,0.72,8,5,EPL,2023-2024
2024-03-09,Bournemouth,Sheffield United,1.9,1.74,1.03,0.85,0.87,0.89,6,3,EPL,2023-2024
2024-03-10,West Ham,Burnley,2.79,2.23,1.1,0.87,1.69,1.36,2,7,EPL,2023-2024
2024-03-10,Liverpool,Man City,0.34,0.98,0.17,0.49,0.17,0.49,8,5,EPL,2023-2024
2024-03-10,Aston Villa,Tottenham,0.46,3.63,0.19,1.45,0.27,2.18,6,7,EPL,2023-2024
2024-03-10,Brighton,Nott'm Forest,1.77,0.99,0.86,0.46,0.91,0.53,4,6,EPL,2023-2024
2024-03-11,Chelsea,Newcastle,3.07,1.98,1.48,0.96,1.59,1.02,3,4,EPL,2023-2024
2024-03-13,Bournemouth,Luton,4.15,2.77,1.76,1.5,2.39,1.27,7,1,EPL,2023-2024
2024-03-16,Fulham,Tottenham,3.14,0.1,1.17,0.04,1.97,0.06,2,1,EPL,2023-2024
2024-03-16,Luton,Nott'm Forest,0.82,1.88,0.4,0.72,0.42,1.16,8,7,EPL,2023-2024
2024-03-16,Burnley,Brentford,2.69,1.62,1.43,0.8,1.26,0.82,6,3,EPL,2023-2024
2024-03-17,West Ham,Aston Villa,0.81,1.89,0.34,0.8,0.47,1.09,5,2,EPL,2023-2024
2024-03-30,Brentford,Man United,1.61,0.56,0.75,0.24,0.86,0.32,8,2,EPL,2023-2024
2024-03-30,Newcastle,West Ham,4.19,3.48,1.52,1.29,2.67,2.19,5,3,EPL,2023-2024
2024-03-30,Bournemouth,Everton,2.56,1.02,1.15,0.39,1.41,0.63,6,4,EPL,2023-2024
2024-03-30,Chelsea,Burnley,3.38,2.29,1.63,0.99,1.75,1.3,8,4,EPL,2023-2024
2024-03-30,Nott'm Forest,Crystal Palace,1.36,1.19,0.71,0.63,0.65,0.56,7,4,EPL,2023-2024
2024-03-30,Sheffield United,Fulham,2.83,3.13,1.43,1.31,1.4,1.82,4,2,EPL,2023-2024
2024-03-30,Tottenham,Luton,2.47,1.05,1.29,0.42,1.18,0.63,6,4,EPL,2023-2024
2024-03-30,Aston Villa,Wolves,2.48,0.1,1.24,0.05,1.24,0.05,4,3,EPL,2023-2024
2024-03-31,Liverpool,Brighton,3.22,2.11,1.53,0.74,1.69,1.37,3,7,EPL,2023-2024
2024-03-31,Man City,Arsenal,0.31,0.1,0.11,0.04,0.2,0.06,3,3,EPL,2023-2024
2024-04-02,Nott'm Forest,Fulham,2.63,1.04,1.44,0.51,1.19,0.53,6,7,EPL,2023-2024
2024-04-02,West Ham,Tottenham,1.59,1.25,0.84,0.54,0.75,0.71,6,5,EPL,2023-2024
2024-04-02,Burnley,Wolves,2.22,1.23,0.84,0.48,1.38,0.75,2,4,EPL,2023-2024
2024-04-02,Newcastle,Everton,1.64,0.78,0.86,0.35,0.78,0.43,6,6,EPL,2023-2024
2024-04-02,Bournemouth,Crystal Palace,1.3,0.34,0.67,0.17,0.63,0.17,2,6,EPL,2023-2024
2024-04-03,Brentford,Brighton,0.4,0.98,0.21,0.37,0.19,0.61,5,7,EPL,2023-2024
2024-04-03,Man City,Aston Villa,3.84,1.39,1.46,0.68,2.38,0.71,8,5,EPL,2023-2024
2024-04-03,Arsenal,Luton,2.2,0.1,0.82,0.05,1.38,0.05,7,4,EPL,2023-2024
2024-04-04,Liverpool,Sheffield United,3.52,1.97,1.35,1.07,2.17,0.9,4,3,EPL,2023-2024
2024-04-04,Chelsea,Man United,3.31,2.96,1.4,1.57,1.91,1.39,7,5,EPL,2023-2024
2024-04-06,Luton,Bournemouth,2.64,1.04,1.16,0.43,1.48,0.61,8,2,EPL,2023-2024
2024-04-06,Everton,Burnley,1.3,0.34,0.49,0.12,0.81,0.22,4,5,EPL,2023-2024
2024-04-06,Brighton,Arsenal,0.75,2.41,0.27,0.99,0.48,1.42,2,1,EPL,2023-2024
2024-04-06,Fulham,Newcastle,0.15,1.87,0.08,0.73,0.07,1.14,6,1,EPL,2023-2024
2024-04-06,Wolves,West Ham,1.98,1.99,1.04,0.91,0.94,1.08,6,3,EPL,2023-2024
2024-04-06,Crystal Palace,Man City,2.8,4.0,1.49,2.13,1.31,1.87,8,2,EPL,2023-2024
2024-04-06,Aston Villa,Brentford,3.53,3.02,1.44,1.58,2.09,1.44,8,7,EPL,2023-2024
2024-04-07,Tottenham,Nott'm Forest,2.54,1.87,1.0,0.77,1.54,1.1,3,3,EPL,2023-2024
2024-04-07,Man United,Liverpool,2.63,2.25,1.14,0.98,1.49,1.27,3,3,EPL,2023-2024
2024-04-07,Sheffield United,Chelsea,2.46,2.49,1.08,0.89,1.38,1.6,8,3,EPL,2023-2024
2024-04-13,Nott'm Forest,Wolves,2.37,2.92,1.01,1.15,1.36,1.77,5,2,EPL,2023-2024
2024-04-13,Man City,Luton,4.5,0.94,1.93,0.46,2.57,0.48,4,1,EPL,2023-2024
2024-04-13,Burnley,Brighton,2.04,1.3,0.75,0.6,1.29,0.7,4,2,EPL,2023-2024
2024-04-13,Brentford,Sheffield United,2.79,0.46,1.13,0.23,1.66,0.23,4,5,EPL,2023-2024
2024-04-13,Bournemouth,Man United,2.17,1.98,0.95,0.77,1.22,1.21,7,4,EPL,2023-2024
2024-04-13,Newcastle,Tottenham,3.93,0.58,1.8,0.28,2.13,0.3,8,1,EPL,2023-2024
2024-04-14,Liverpool,Crystal Palace,0.15,1.23,0.08,0.45,0.07,0.78,5,1,EPL,2023-2024
2024-04-14,West Ham,Fulham,1.1,2.15,0.39,0.84,0.71,1.31,6,2,EPL,2023-2024
2024-04-14,Arsenal,Aston Villa,0.17,1.71,0.06,0.83,0.11,0.88,5,5,EPL,2023-2024
2024-04-15,Chelsea,Everton,4.5,0.68,2.15,0.26,2.35,0.42,2,3,EPL,2023-2024
2024-04-20,Sheffield United,Burnley,1.69,3.43,0.7,1.77,0.99,1.66,7,3,EPL,2023-2024
2024-04-20,Wolves,Arsenal,0.15,2.18,0.06,0.82,0.09,1.36,2,4,EPL,2023-2024
2024-04-20,Luton,Brentford,1.92,4.0,0.78,1.42,1.14,2.58,3,3,EPL,2023-2024
2024-04-21,Aston Villa,Bournemouth,3.02,1.52,1.14,0.55,1.88,0.97,7,3,EPL,2023-2024
2024-04-21,Crystal Palace,West Ham,4.5,1.97,1.62,1.04,2.88,0.93,5,3,EPL,2023-2024
2024-04-21,Fulham,Liverpool,1.22,2.58,0.43,1.32,0.79,1.26,7,6,EPL,2023-2024
2024-04-21,Everton,Nott'm Forest,2.3,1.5,1.09,0.73,1.21,0.77,4,1,EPL,2023-2024
2024-04-23,Arsenal,Chelsea,4.5,0.74,1.64,0.39,2.86,0.35,2,3,EPL,2023-2024
2024-04-24,Everton,Liverpool,3.19,0.42,1.66,0.16,1.53,0.26,3,3,EPL,2023-2024
2024-04-24,Man United,Sheffield United,3.37,1.37,1.31,0.53,2.06,0.84,3,5,EPL,2023-2024
2024-04-24,Wolves,Bournemouth,1.1,0.77,0.39,0.41,0.71,0.36,8,7,EPL,2023-2024
2024-04-24,Crystal Palace,Newcastle,2.85,0.96,1.32,0.43,1.53,0.53,2,3,EPL,2023-2024
2024-04-25,Brighton,Man City,0.26,3.53,0.1,1.5,0.16,2.03,4,3,EPL,2023-2024
2024-04-27,West Ham,Liverpool,2.7,2.08,1.38,1.14,1.32,0.94,3,1,EPL,2023-2024
2024-04-27,Man United,Burnley,1.84,0.88,0.82,0.33,1.02,0.55,2,6,EPL,2023-2024
2024-04-27,Wolves,Luton,2.31,0.81,0.92,0.41,1.39,0.4,3,4,EPL,2023-2024
2024-04-27,Aston Villa,Chelsea,2.21,2.13,0.93,0.89,1.28,1.24,7,1,EPL,2023-2024
2024-04-27,Newcastle,Sheffield United,4.5,0.94,2.23,0.35,2.27,0.59,7,2,EPL,2023-2024
2024-04-27,Fulham,Crystal Palace,1.61,1.0,0.58,0.43,1.03,0.57,4,5,EPL,2023-2024
2024-04-27,Everton,Brentford,2.01,0.14,0.75,0.06,1.26,0.08,6,6,EPL,2023-2024
2024-04-28,Tottenham,Arsenal,1.95,2.94,0.9,1.32,1.05,1.62,4,1,EPL,2023-2024
2024-04-28,Nott'm Forest,Man City,0.15,2.18,0.06,1.01,0.09,1.17,4,3,EPL,2023-2024
2024-04-28,Bournemouth,Brighton,3.24,0.14,1.68,0.05,1.56,0.09,3,7,EPL,2023-2024
2024-05-02,Chelsea,Tottenham,2.12,0.76,0.92,0.29,1.2,0.47,7,2,EPL,2023-2024
2024-05-03,Luton,Everton,0.27,1.48,0.15,0.63,0.12,0.85,7,6,EPL,2023-2024
2024-05-04,Brentford,Fulham,0.33,0.47,0.14,0.2,0.19,0.27,2,4,EPL,2023-2024
2024-05-04,Sheffield United,Nott'm Forest,1.59,3.28,0.75,1.52,0.84,1.76,6,7,EPL,2023-2024
2024-05-04,Arsenal,Bournemouth,2.59,0.82,0.95,0.4,1.64,0.42,3,4,EPL,2023-2024
2024-05-04,Burnley,Newcastle,1.39,3.81,0.56,1.67,0.83,2.14,8,5,EPL,2023-2024
2024-05-04,Man City,Wolves,4.5,1.55,2.26,0.71,2.24,0.84,8,2,EPL,2023-2024
2024-05-05,Liverpool,Tottenham,3.88,2.26,1.66,1.04,2.22,1.22,4,7,EPL,2023-2024
2024-05-05,Chelsea,West Ham,4.5,1.59,1.63,0.72,2.87,0.87,4,4,EPL,2023-2024
2024-05-05,Brighton,Aston Villa,2.04,0.48,0.99,0.22,1.05,0.26,6,7,EPL,2023-2024
2024-05-06,Crystal Palace,Man United,4.5,0.25,1.63,0.13,2.87,0.12,3,3,EPL,2023-2024
2024-05-11,Newcastle,Brighton,2.16,1.03,0.86,0.4,1.3,0.63,3,5,EPL,2023-2024
2024-05-11,West Ham,Luton,3.54,0.67,1.62,0.35,1.92,0.32,2,4,EPL,2023-2024
2024-05-11,Tottenham,Burnley,2.01,1.0,0.75,0.49,1.26,0.51,5,2,EPL,2023-2024
2024-05-11,Wolves,Crystal Palace,1.63,3.25,0.78,1.46,0.85,1.79,4,4,EPL,2023-2024
2024-05-11,Everton,Sheffield United,1.85,1.57,0.92,0.75,0.93,0.82,3,6,EPL,2023-2024
2024-05-11,Nott'm Forest,Chelsea,1.79,2.33,0.74,0.86,1.05,1.47,7,4,EPL,2023-2024
2024-05-11,Bournemouth,Brentford,0.91,2.51,0.36,1.29,0.55,1.22,5,1,EPL,2023-2024
2024-05-11,Fulham,Man City,0.15,4.0,0.06,2.09,0.09,1.91,3,5,EPL,2023-2024
2024-05-12,Man United,Arsenal,0.52,1.21,0.19,0.58,0.33,0.63,5,2,EPL,2023-2024
2024-05-13,Aston Villa,Liverpool,3.99,2.92,1.88,1.22,2.11,1.7,2,2,EPL,2023-2024
2024-05-14,Tottenham,Man City,1.28,1.44,0.53,0.57,0.75,0.87,6,4,EPL,2023-2024
2024-05-15,Man United,Newcastle,2.83,2.62,1.15,1.26,1.68,1.36,7,3,EPL,2023-2024
2024-05-15,Brighton,Chelsea,1.8,2.52,0.78,1.27,1.02,1.25,6,6,EPL,2023-2024
2024-05-19,Brighton,Man United,0.59,1.61,0.32,0.62,0.27,0.99,4,3,EPL,2023-2024
2024-05-19,Brentford,Newcastle,2.05,4.0,1.0,2.01,1.05,1.99,6,3,EPL,2023-2024
2024-05-19,Liverpool,Wolves,1.87,0.67,0.86,0.28,1.01,0.39,6,5,EPL,2023-2024
2024-05-19,Luton,Fulham,2.16,4.0,0.9,1.66,1.26,2.34,8,1,EPL,2023-2024
2024-05-19,Burnley,Nott'm Forest,1.58,1.79,0.83,0.94,0.75,0.85,5,3,EPL,2023-2024
2024-05-19,Sheffield United,Tottenham,0.88,2.97,0.41,1.3,0.47,1.67,4,7,EPL,2023-2024
2024-05-19,Arsenal,Everton,2.05,0.56,1.0,0.28,1.05,0.28,2,4,EPL,2023-2024
2024-05-19,Chelsea,Bournemouth,2.83,0.92,1.55,0.5,1.28,0.42,7,7,EPL,2023-2024
2024-05-19,Crystal Palace,Aston Villa,4.5,1.18,1.93,0.45,2.57,0.73,4,5,EPL,2023-2024
2024-05-19,Man City,West Ham,3.13,1.32,1.72,0.48,1.41,0.84,2,4,EPL,2023-2024
