date,home_team,away_team,home_xg,away_xg,home_1h_xg,away_1h_xg,home_2h_xg,away_2h_xg,home_shots_1h,away_shots_1h,league,season
2023-04-09,Valladolid,Mallorca,3.12,3.57,1.44,1.26,1.68,2.31,7,2,La_Liga,2022-2023
2023-04-09,Leeds,Crystal Palace,1.55,4.0,0.59,1.45,0.96,2.55,5,5,EPL,2022-2023
2023-04-09,Liverpool,Arsenal,1.94,2.25,0.79,0.95,1.15,1.3,3,3,EPL,2022-2023
2023-04-09,Vallecano,Ath Madrid,1.53,1.82,0.63,0.81,0.9,1.01,5,7,La_Liga,2022-2023
2023-04-10,Barcelona,Girona,0.15,1.08,0.06,0.41,0.09,0.67,8,2,La_Liga,2022-2023
2023-04-14,Vallecano,Osasuna,2.83,1.28,1.25,0.5,1.58,0.78,7,7,La_Liga,2022-2023
2023-04-15,Tottenham,Bournemouth,2.8,3.05,1.35,1.21,1.45,1.84,8,5,EPL,2022-2023
2023-04-15,Wolves,Brentford,2.2,0.31,0.99,0.16,1.21,0.15,4,1,EPL,2022-2023
2023-04-15,Everton,Fulham,1.6,2.64,0.62,1.33,0.98,1.31,4,6,EPL,2022-2023
2023-04-15,Man City,Leicester,2.19,0.71,0.81,0.3,1.38,0.41,4,6,EPL,2022-2023
2023-04-15,Southampton,Crystal Palace,0.15,2.4,0.08,0.92,0.07,1.48,4,4,EPL,2022-2023
2023-04-15,Chelsea,Brighton,1.33,1.84,0.59,0.68,0.74,1.16,8,2,EPL,2022-2023
2023-04-15,Aston Villa,Newcastle,2.72,1.67,0.99,0.61,1.73,1.06,2,4,EPL,2022-2023
2023-04-15,Ath Bilbao,Sociedad,2.59,0.1,1.04,0.04,1.55,0.06,7,5,La_Liga,2022-2023
2023-04-15,Betis,Espanol,3.95,0.8,2.02,0.29,1.93,0.51,8,1,La_Liga,2022-2023
2023-04-15,Villarreal,Valladolid,0.98,2.35,0.49,0.98,0.49,1.37,7,3,La_Liga,2022-2023
2023-04-15,Cadiz,Real Madrid,0.27,2.76,0.14,1.5,0.13,1.26,6,5,La_Liga,2022-2023
2023-04-16,Getafe,Barcelona,0.69,0.48,0.32,0.22,0.37,0.26,7,4,La_Liga,2022-2023
2023-04-16,Girona,Elche,2.94,0.68,1.28,0.35,1.66,0.33,2,7,La_Liga,2022-2023
2023-04-16,Ath Madrid,Almeria,1.81,0.56,0.79,0.21,1.02,0.35,7,2,La_Liga,2022-2023
2023-04-16,West Ham,Arsenal,2.4,1.88,0.93,0.76,1.47,1.12,5,6,EPL,2022-2023
2023-04-16,Nott'm Forest,Man United,1.33,1.72,0.64,0.93,0.69,0.79,8,3,EPL,2022-2023
2023-04-16,Valencia,Sevilla,0.15,1.39,0.07,0.59,0.08,0.8,2,2,La_Liga,2022-2023
2023-04-17,Leeds,Liverpool,0.94,4.0,0.36,1.92,0.58,2.08,8,7,EPL,2022-2023
2023-04-17,Celta,Mallorca,0.43,0.4,0.23,0.22,0.2,0.18,6,5,La_Liga,2022-2023
2023-04-21,Espanol,Cadiz,0.39,0.1,0.17,0.05,0.22,0.05,2,4,La_Liga,2022-2023
2023-04-21,Arsenal,Southampton,3.48,2.79,1.25,1.15,2.23,1.64,5,3,EPL,2022-2023
2023-04-22,Valladolid,Girona,1.55,0.12,0.64,0.05,0.91,0.07,2,7,La_Liga,2022-2023
2023-04-22,Almeria,Ath Bilbao,0.74,2.31,0.39,0.83,0.35,1.48,2,1,La_Liga,2022-2023
2023-04-22,Osasuna,Betis,3.36,2.27,1.79,0.85,1.57,1.42,5,1,La_Liga,2022-2023
2023-04-22,Leicester,Wolves,2.07,1.66,0.93,0.58,1.14,1.08,7,2,EPL,2022-2023
2023-04-22,Sociedad,Vallecano,2.81,1.6,1.52,0.84,1.29,0.76,2,5,La_Liga,2022-2023
2023-04-22,Crystal Palace,Everton,0.35,0.91,0.18,0.44,0.17,0.47,3,1,EPL,2022-2023
2023-04-22,Liverpool,Nott'm Forest,2.9,2.15,1.49,0.88,1.41,1.27,4,6,EPL,2022-2023
2023-04-22,Brentford,Aston Villa,1.67,1.42,0.87,0.56,0.8,0.86,5,2,EPL,2022-2023
2023-04-22,Fulham,Leeds,2.61,1.5,1.11,0.73,1.5,0.77,2,5,EPL,2022-2023
2023-04-22,Real Madrid,Celta,2.48,0.51,1.24,0.27,1.24,0.24,6,6,La_Liga,2022-2023
2023-04-23,Barcelona,Ath Madrid,0.78,0.29,0.36,0.12,0.42,0.17,5,7,La_Liga,2022-2023
2023-04-23,Elche,Valencia,0.82,2.02,0.41,0.84,0.41,1.18,8,3,La_Liga,2022-2023
2023-04-23,Newcastle,Tottenham,4.5,0.97,1.74,0.51,2.76,0.46,4,1,EPL,2022-2023
2023-04-23,Bournemouth,West Ham,0.69,4.0,0.34,2.11,0.35,1.89,5,6,EPL,2022-2023
2023-04-23,Mallorca,Getafe,2.58,1.26,1.4,0.67,1.18,0.59,2,4,La_Liga,2022-2023
2023-04-23,Sevilla,Villarreal,2.48,1.03,1.02,0.42,1.46,0.61,8,7,La_Liga,2022-2023
2023-04-25,Girona,Real Madrid,3.68,1.89,2.01,0.71,1.67,1.18,7,2,La_Liga,2022-2023
2023-04-25,Betis,Sociedad,0.15,0.1,0.06,0.04,0.09,0.06,4,5,La_Liga,2022-2023
2023-04-25,Cadiz,Osasuna,0.89,1.69,0.35,0.69,0.54,1.0,5,1,La_Liga,2022-2023
2023-04-25,Leeds,Leicester,1.55,1.33,0.58,0.7,0.97,0.63,8,4,EPL,2022-2023
2023-04-25,Aston Villa,Fulham,1.2,0.1,0.61,0.04,0.59,0.06,4,1,EPL,2022-2023
2023-04-25,Wolves,Crystal Palace,2.88,0.77,1.33,0.37,1.55,0.4,3,6,EPL,2022-2023
2023-04-26,Celta,Elche,1.27,0.23,0.52,0.12,0.75,0.11,3,5,La_Liga,2022-2023
2023-04-26,Vallecano,Barcelona,2.31,0.74,1.09,0.4,1.22,0.34,6,1,La_Liga,2022-2023
2023-04-26,Getafe,Almeria,1.56,2.56,0.65,1.23,0.91,1.33,3,4,La_Liga,2022-2023
2023-04-26,Ath Madrid,Mallorca,2.9,1.09,1.28,0.59,1.62,0.5,2,3,La_Liga,2022-2023
2023-04-26,Chelsea,Brentford,0.79,1.99,0.41,0.73,0.38,1.26,3,5,EPL,2022-2023
2023-04-26,Man City,Arsenal,3.79,1.32,1.83,0.56,1.96,0.76,8,4,EPL,2022-2023
2023-04-26,Nott'm Forest,Brighton,2.99,1.76,1.5,0.62,1.49,1.14,8,4,EPL,2022-2023
2023-04-26,West Ham,Liverpool,2.0,2.16,0.93,1.18,1.07,0.98,8,6,EPL,2022-2023
2023-04-27,Ath Bilbao,Sevilla,0.18,0.82,0.1,0.44,0.08,0.38,3,4,La_Liga,2022-2023
2023-04-27,Everton,Newcastle,0.48,4.0,0.19,1.42,0.29,2.58,5,6,EPL,2022-2023
2023-04-27,Villarreal,Espanol,4.5,1.96,1.81,0.69,2.69,1.27,5,7,La_Liga,2022-2023
2023-04-27,Valencia,Valladolid,3.32,2.06,1.22,0.87,2.1,1.19,5,6,La_Liga,2022-2023
2023-04-27,Tottenham,Man United,2.14,2.15,0.99,0.86,1.15,1.29,2,7,EPL,2022-2023
2023-04-27,Southampton,Bournemouth,0.15,0.41,0.07,0.21,0.08,0.2,6,5,EPL,2022-2023
2023-04-28,Osasuna,Sociedad,0.48,2.29,0.24,0.88,0.24,1.41,2,4,La_Liga,2022-2023
2023-04-29,Barcelona,Betis,3.89,1.23,1.62,0.62,2.27,0.61,3,4,La_Liga,2022-2023
2023-04-29,Elche,Vallecano,3.92,1.08,1.38,0.5,2.54,0.58,4,2,La_Liga,2022-2023
2023-04-29,Crystal Palace,West Ham,3.55,3.73,1.69,1.59,1.86,2.14,6,6,EPL,2022-2023
2023-04-29,Brentford,Nott'm Forest,2.53,0.89,1.39,0.34,1.14,0.55,8,5,EPL,2022-2023
2023-04-29,Brighton,Wolves,4.5,0.81,1.84,0.45,2.66,0.36,6,7,EPL,2022-2023
2023-04-29,Real Madrid,Almeria,3.4,1.86,1.32,0.88,2.08,0.98,5,5,La_Liga,2022-2023
2023-04-30,Espanol,Getafe,1.73,0.54,0.7,0.24,1.03,0.3,5,4,La_Liga,2022-2023
2023-04-30,Fulham,Man City,2.27,1.64,0.99,0.7,1.28,0.94,5,3,EPL,2022-2023
2023-04-30,Newcastle,Southampton,3.22,1.04,1.29,0.55,1.93,0.49,3,7,EPL,2022-2023
2023-04-30,Bournemouth,Leeds,3.87,1.03,1.62,0.53,2.25,0.5,8,6,EPL,2022-2023
2023-04-30,Man United,Aston Villa,1.39,0.81,0.66,0.41,0.73,0.4,8,7,EPL,2022-2023
2023-04-30,Liverpool,Tottenham,4.25,3.32,1.78,1.57,2.47,1.75,3,5,EPL,2022-2023
2023-04-30,Cadiz,Valencia,1.61,1.41,0.69,0.74,0.92,0.67,2,4,La_Liga,2022-2023
2023-04-30,Valladolid,Ath Madrid,2.37,4.0,0.85,1.64,1.52,2.36,3,1,La_Liga,2022-2023
2023-04-30,Villarreal,Celta,2.99,1.18,1.6,0.58,1.39,0.6,6,1,La_Liga,2022-2023
2023-05-01,Mallorca,Ath Bilbao,2.19,1.0,0.94,0.43,1.25,0.57,2,5,La_Liga,2022-2023
2023-05-01,Sevilla,Girona,0.53,2.5,0.22,1.17,0.31,1.33,2,2,La_Liga,2022-2023
2023-05-01,Leicester,Everton,2.97,2.62,1.09,1.44,1.88,1.18,6,1,EPL,2022-2023
2023-05-02,Barcelona,Osasuna,1.01,0.87,0.48,0.48,0.53,0.39,3,6,La_Liga,2022-2023
2023-05-02,Almeria,Elche,2.53,1.0,1.32,0.45,1.21,0.55,2,5,La_Liga,2022-2023
2023-05-02,Sociedad,Real Madrid,2.43,0.1,0.87,0.05,1.56,0.05,2,1,La_Liga,2022-2023
2023-05-02,Arsenal,Chelsea,2.8,0.59,1.06,0.31,1.74,0.28,6,4,EPL,2022-2023
2023-05-03,Ath Madrid,Cadiz,4.5,1.87,1.71,1.02,2.79,0.85,4,4,La_Liga,2022-2023
2023-05-03,Man City,West Ham,3.64,0.29,1.71,0.15,1.93,0.14,3,1,EPL,2022-2023
2023-05-03,Valencia,Villarreal,1.32,1.0,0.71,0.36,0.61,0.64,6,5,La_Liga,2022-2023
2023-05-03,Liverpool,Fulham,0.77,1.11,0.34,0.46,0.43,0.65,3,3,EPL,2022-2023
2023-05-03,Getafe,Celta,1.44,0.96,0.6,0.51,0.84,0.45,5,7,La_Liga,2022-2023
2023-05-04,Sevilla,Espanol,2.79,2.16,1.4,1.09,1.39,1.07,5,1,La_Liga,2022-2023
2023-05-04,Vallecano,Valladolid,2.16,1.18,1.08,0.59,1.08,0.59,6,6,La_Liga,2022-2023
2023-05-04,Brighton,Man United,1.42,0.4,0.57,0.19,0.85,0.21,6,1,EPL,2022-2023
2023-05-04,Girona,Mallorca,1.62,1.39,0.62,0.6,1.0,0.79,6,6,La_Liga,2022-2023
2023-05-04,Ath Bilbao,Betis,0.15,1.94,0.06,0.84,0.09,1.1,3,6,La_Liga,2022-2023
2023-05-06,Tottenham,Crystal Palace,1.64,0.62,0.83,0.32,0.81,0.3,2,3,EPL,2022-2023
2023-05-06,Liverpool,Brentford,1.24,0.74,0.61,0.3,0.63,0.44,5,2,EPL,2022-2023
2023-05-06,Bournemouth,Chelsea,0.42,3.47,0.2,1.69,0.22,1.78,2,1,EPL,2022-2023
2023-05-06,Man City,Leeds,2.61,0.83,1.35,0.41,1.26,0.42,5,3,EPL,2022-2023
2023-05-06,Wolves,Aston Villa,1.56,0.75,0.63,0.39,0.93,0.36,6,5,EPL,2022-2023
2023-05-07,Newcastle,Arsenal,0.31,2.03,0.13,0.84,0.18,1.19,7,6,EPL,2022-2023
2023-05-07,West Ham,Man United,0.92,0.1,0.33,0.05,0.59,0.05,6,2,EPL,2022-2023
2023-05-08,Nott'm Forest,Southampton,4.33,2.15,2.27,0.8,2.06,1.35,8,1,EPL,2022-2023
2023-05-08,Brighton,Everton,1.59,4.0,0.74,1.51,0.85,2.49,5,4,EPL,2022-2023
2023-05-08,Fulham,Leicester,4.5,3.21,1.84,1.39,2.66,1.82,5,5,EPL,2022-2023
2023-05-12,Mallorca,Cadiz,1.62,0.5,0.59,0.18,1.03,0.32,3,7,La_Liga,2022-2023
2023-05-13,Chelsea,Nott'm Forest,2.46,2.22,1.22,1.2,1.24,1.02,6,6,EPL,2022-2023
2023-05-13,Aston Villa,Tottenham,2.23,2.08,1.11,1.1,1.12,0.98,7,4,EPL,2022-2023
2023-05-13,Sociedad,Girona,2.63,1.64,1.27,0.59,1.36,1.05,4,5,La_Liga,2022-2023
2023-05-13,Villarreal,Ath Bilbao,4.5,1.29,1.76,0.67,2.74,0.62,2,5,La_Liga,2022-2023
2023-05-13,Leeds,Newcastle,2.8,2.27,1.49,1.03,1.31,1.24,2,4,EPL,2022-2023
2023-05-13,Crystal Palace,Bournemouth,2.09,0.16,1.05,0.08,1.04,0.08,6,5,EPL,2022-2023
2023-05-13,Real Madrid,Getafe,1.28,0.46,0.62,0.24,0.66,0.22,6,2,La_Liga,2022-2023
2023-05-13,Man United,Wolves,2.11,0.1,1.01,0.05,1.1,0.05,2,6,EPL,2022-2023
2023-05-13,Osasuna,Almeria,3.47,1.86,1.84,0.69,1.63,1.17,2,7,La_Liga,2022-2023
2023-05-13,Southampton,Fulham,1.2,1.88,0.64,0.66,0.56,1.22,6,4,EPL,2022-2023
2023-05-14,Celta,Valencia,1.27,2.96,0.6,1.33,0.67,1.63,4,4,La_Liga,2022-2023
2023-05-14,Elche,Ath Madrid,1.28,0.44,0.55,0.24,0.73,0.2,4,4,La_Liga,2022-2023
2023-05-14,Everton,Man City,0.73,3.41,0.31,1.58,0.42,1.83,3,6,EPL,2022-2023
2023-05-14,Brentford,West Ham,2.2,0.43,1.13,0.18,1.07,0.25,7,2,EPL,2022-2023
2023-05-14,Valladolid,Sevilla,0.98,2.99,0.47,1.06,0.51,1.93,7,3,La_Liga,2022-2023
2023-05-14,Espanol,Barcelona,1.4,3.62,0.51,1.93,0.89,1.69,2,5,La_Liga,2022-2023
2023-05-14,Arsenal,Brighton,0.27,3.05,0.1,1.27,0.17,1.78,2,5,EPL,2022-2023
2023-05-15,Betis,Vallecano,2.84,1.43,1.51,0.7,1.33,0.73,5,3,La_Liga,2022-2023
2023-05-15,Leicester,Liverpool,0.15,2.69,0.08,1.31,0.07,1.38,6,1,EPL,2022-2023
2023-05-18,Newcastle,Brighton,3.61,1.25,1.95,0.5,1.66,0.75,3,4,EPL,2022-2023
2023-05-19,Cadiz,Valladolid,1.93,0.21,0.84,0.08,1.09,0.13,3,5,La_Liga,2022-2023
2023-05-20,Barcelona,Sociedad,1.37,3.07,0.69,1.31,0.68,1.76,6,6,La_Liga,2022-2023
2023-05-20,Almeria,Mallorca,3.6,0.41,1.86,0.17,1.74,0.24,5,1,La_Liga,2022-2023
2023-05-20,Girona,Villarreal,1.35,2.77,0.56,1.36,0.79,1.41,2,1,La_Liga,2022-2023
2023-05-20,Ath Bilbao,Celta,1.89,1.22,0.72,0.63,1.17,0.59,6,3,La_Liga,2022-2023
2023-05-20,Fulham,Crystal Palace,2.28,2.25,1.25,0.89,1.03,1.36,2,4,EPL,2022-2023
2023-05-20,Nott'm Forest,Arsenal,1.87,0.1,0.67,0.05,1.2,0.05,3,1,EPL,2022-2023
2023-05-20,Tottenham,Brentford,1.06,2.82,0.5,1.01,0.56,1.81,6,2,EPL,2022-2023
2023-05-20,Getafe,Elche,1.09,1.38,0.52,0.54,0.57,0.84,3,3,La_Liga,2022-2023
2023-05-20,Bournemouth,Man United,0.82,1.93,0.4,0.97,0.42,0.96,2,2,EPL,2022-2023
2023-05-20,Wolves,Everton,1.36,1.39,0.55,0.71,0.81,0.68,8,5,EPL,2022-2023
2023-05-20,Liverpool,Aston Villa,1.71,1.85,0.85,0.93,0.86,0.92,3,1,EPL,2022-2023
2023-05-21,Vallecano,Espanol,1.44,2.41,0.57,0.91,0.87,1.5,5,7,La_Liga,2022-2023
2023-05-21,Valencia,Real Madrid,1.73,1.1,0.89,0.51,0.84,0.59,7,2,La_Liga,2022-2023
2023-05-21,Sevilla,Betis,0.19,0.43,0.07,0.19,0.12,0.24,8,4,La_Liga,2022-2023
2023-05-21,Man City,Chelsea,1.45,1.41,0.71,0.77,0.74,0.64,7,7,EPL,2022-2023
2023-05-21,West Ham,Leeds,3.07,1.11,1.56,0.53,1.51,0.58,4,5,EPL,2022-2023
2023-05-21,Brighton,Southampton,2.66,0.99,1.03,0.53,1.63,0.46,7,7,EPL,2022-2023
2023-05-21,Ath Madrid,Osasuna,2.52,0.1,1.0,0.04,1.52,0.06,2,1,La_Liga,2022-2023
2023-05-22,Newcastle,Leicester,0.87,1.38,0.44,0.61,0.43,0.77,4,6,EPL,2022-2023
2023-05-23,Sociedad,Almeria,1.31,0.78,0.48,0.39,0.83,0.39,3,1,La_Liga,2022-2023
2023-05-23,Celta,Girona,1.04,1.17,0.4,0.5,0.64,0.67,5,5,La_Liga,2022-2023
2023-05-23,Valladolid,Barcelona,3.11,1.8,1.37,0.86,1.74,0.94,8,3,La_Liga,2022-2023
2023-05-24,Brighton,Man City,1.9,1.58,1.02,0.71,0.88,0.87,7,6,EPL,2022-2023
2023-05-24,Espanol,Ath Madrid,2.24,3.79,1.04,2.08,1.2,1.71,8,1,La_Liga,2022-2023
2023-05-24,Real Madrid,Vallecano,1.7,0.68,0.73,0.26,0.97,0.42,2,7,La_Liga,2022-2023
2023-05-24,Villarreal,Cadiz,1.93,0.34,1.05,0.18,0.88,0.16,7,4,La_Liga,2022-2023
2023-05-24,Elche,Sevilla,2.03,1.11,0.9,0.48,1.13,0.63,7,4,La_Liga,2022-2023
2023-05-24,Betis,Getafe,0.71,0.51,0.31,0.23,0.4,0.28,5,4,La_Liga,2022-2023
2023-05-25,Mallorca,Valencia,1.76,0.87,0.76,0.4,1.0,0.47,2,1,La_Liga,2022-2023
2023-05-25,Man United,Chelsea,3.54,1.19,1.46,0.48,2.08,0.71,2,3,EPL,2022-2023
2023-05-25,Osasuna,Ath Bilbao,1.85,0.75,0.77,0.41,1.08,0.34,8,5,La_Liga,2022-2023
2023-05-27,Sevilla,Real Madrid,1.63,3.09,0.79,1.64,0.84,1.45,4,7,La_Liga,2022-2023
2023-05-28,Valencia,Espanol,2.32,2.01,0.83,1.09,1.49,0.92,6,7,La_Liga,2022-2023
2023-05-28,Almeria,Valladolid,0.82,0.28,0.4,0.15,0.42,0.13,8,4,La_Liga,2022-2023
2023-05-28,Girona,Betis,1.37,2.2,0.53,1.06,0.84,1.14,5,2,La_Liga,2022-2023
2023-05-28,Barcelona,Mallorca,3.26,0.84,1.39,0.37,1.87,0.47,3,4,La_Liga,2022-2023
2023-05-28,Ath Bilbao,Elche,0.66,1.07,0.25,0.56,0.41,0.51,5,4,La_Liga,2022-2023
2023-05-28,Chelsea,Newcastle,1.76,1.05,0.81,0.37,0.95,0.68,3,3,EPL,2022-2023
2023-05-28,Crystal Palace,Nott'm Forest,1.77,1.72,0.88,0.89,0.89,0.83,3,3,EPL,2022-2023
2023-05-28,Everton,Bournemouth,0.8,0.6,0.34,0.27,0.46,0.33,7,7,EPL,2022-2023
2023-05-28,Vallecano,Villarreal,1.4,0.48,0.54,0.23,0.86,0.25,4,3,La_Liga,2022-2023
2023-05-28,Brentford,Man City,1.85,0.1,0.73,0.04,1.12,0.06,6,1,EPL,2022-2023
2023-05-28,Ath Madrid,Sociedad,2.78,1.9,1.43,0.81,1.35,1.09,7,6,La_Liga,2022-2023
2023-05-28,Man United,Fulham,1.89,1.46,0.76,0.52,1.13,0.94,5,5,EPL,2022-2023
2023-05-28,Leeds,Tottenham,0.71,3.55,0.36,1.54,0.35,2.01,5,3,EPL,2022-2023
2023-05-28,Leicester,West Ham,2.34,1.23,0.97,0.53,1.37,0.7,3,5,EPL,2022-2023
2023-05-28,Arsenal,Wolves,4.5,0.46,1.74,0.18,2.76,0.28,5,7,EPL,2022-2023
2023-05-28,Southampton,Liverpool,4.5,4.0,2.23,1.6,2.27,2.4,7,7,EPL,2022-2023
2023-05-28,Getafe,Osasuna,2.51,0.76,1.11,0.35,1.4,0.41,3,6,La_Liga,2022-2023
2023-05-28,Aston Villa,Brighton,2.15,0.96,0.77,0.4,1.38,0.56,3,5,EPL,2022-2023
2023-05-28,Cadiz,Celta,1.09,0.56,0.59,0.29,0.5,0.27,6,1,La_Liga,2022-2023
2023-06-04,Espanol,Almeria,3.15,2.96,1.2,1.1,1.95,1.86,8,4,La_Liga,2022-2023
2023-06-04,Elche,Cadiz,1.33,1.53,0.56,0.71,0.77,0.82,4,6,La_Liga,2022-2023
2023-06-04,Villarreal,Ath Madrid,1.89,1.66,0.81,0.63,1.08,1.03,7,6,La_Liga,2022-2023
2023-06-04,Celta,Barcelona,3.12,1.44,1.4,0.66,1.72,0.78,3,6,La_Liga,2022-2023
2023-06-04,Real Madrid,Ath Bilbao,2.16,1.74,1.1,0.8,1.06,0.94,5,7,La_Liga,2022-2023
2023-06-04,Mallorca,Vallecano,3.6,0.64,1.26,0.31,2.34,0.33,8,4,La_Liga,2022-2023
2023-06-04,Valladolid,Getafe,0.23,0.51,0.12,0.22,0.11,0.29,5,1,La_Liga,2022-2023
2023-06-04,Osasuna,Girona,2.64,1.26,1.27,0.57,1.37,0.69,5,4,La_Liga,2022-2023
2023-06-04,Sociedad,Sevilla,2.56,0.97,1.38,0.37,1.18,0.6,3,3,La_Liga,2022-2023
2023-06-04,Betis,Valencia,1.63,1.27,0.84,0.56,0.79,0.71,5,6,La_Liga,2022-2023
2023-08-11,Almeria,Vallecano,1.1,2.65,0.59,1.13,0.51,1.52,6,6,La_Liga,2023-2024
2023-08-11,Sevilla,Valencia,1.7,2.1,0.8,1.01,0.9,1.09,8,3,La_Liga,2023-2024
2023-08-11,Burnley,Man City,0.9,2.64,0.38,1.15,0.52,1.49,3,3,EPL,2023-2024
2023-08-12,Sheffield United,Crystal Palace,0.85,1.1,0.37,0.56,0.48,0.54,4,2,EPL,2023-2024
2023-08-12,Brighton,Luton,4.14,1.38,1.99,0.6,2.15,0.78,6,1,EPL,2023-2024
2023-08-12,Las Palmas,Mallorca,0.74,1.15,0.32,0.46,0.42,0.69,8,3,La_Liga,2023-2024
2023-08-12,Arsenal,Nott'm Forest,2.33,1.49,1.16,0.6,1.17,0.89,3,2,EPL,2023-2024
2023-08-12,Sociedad,Girona,1.23,1.51,0.45,0.54,0.78,0.97,6,2,La_Liga,2023-2024
2023-08-12,Ath Bilbao,Real Madrid,0.15,2.51,0.08,1.15,0.07,1.36,8,7,La_Liga,2023-2024
2023-08-12,Newcastle,Aston Villa,4.5,1.87,1.76,0.97,2.74,0.9,6,5,EPL,2023-2024
2023-08-12,Bournemouth,West Ham,2.14,1.7,1.15,0.86,0.99,0.84,4,4,EPL,2023-2024
2023-08-12,Everton,Fulham,1.14,0.93,0.43,0.41,0.71,0.52,3,2,EPL,2023-2024
2023-08-13,Celta,Osasuna,0.7,1.79,0.26,0.7,0.44,1.09,4,6,La_Liga,2023-2024
2023-08-13,Brentford,Tottenham,2.84,2.12,1.46,1.11,1.38,1.01,2,5,EPL,2023-2024
2023-08-13,Chelsea,Liverpool,1.45,1.12,0.74,0.4,0.71,0.72,3,4,EPL,2023-2024
2023-08-13,Villarreal,Betis,1.53,1.69,0.76,0.73,0.77,0.96,5,4,La_Liga,2023-2024
2023-08-13,Getafe,Barcelona,0.16,0.27,0.09,0.14,0.07,0.13,2,4,La_Liga,2023-2024
2023-08-14,Cadiz,Alaves,1.61,0.26,0.65,0.11,0.96,0.15,2,6,La_Liga,2023-2024
2023-08-14,Man United,Wolves,1.47,0.18,0.76,0.07,0.71,0.11,6,6,EPL,2023-2024
2023-08-14,Ath Madrid,Granada,2.63,1.17,1.11,0.47,1.52,0.7,2,4,La_Liga,2023-2024
2023-08-18,Mallorca,Villarreal,0.58,1.77,0.27,0.83,0.31,0.94,2,5,La_Liga,2023-2024
2023-08-18,Nott'm Forest,Sheffield United,2.27,1.38,1.0,0.52,1.27,0.86,6,7,EPL,2023-2024
2023-08-18,Valencia,Las Palmas,2.17,1.44,0.76,0.69,1.41,0.75,8,3,La_Liga,2023-2024
2023-08-19,Sociedad,Celta,1.81,1.37,0.84,0.6,0.97,0.77,7,7,La_Liga,2023-2024
2023-08-19,Almeria,Real Madrid,1.45,2.88,0.72,1.2,0.73,1.68,2,5,La_Liga,2023-2024
2023-08-19,Osasuna,Ath Bilbao,0.7,2.15,0.27,0.86,0.43,1.29,3,2,La_Liga,2023-2024
2023-08-19,Tottenham,Man United,2.32,0.55,1.24,0.28,1.08,0.27,7,7,EPL,2023-2024
2023-08-19,Man City,Newcastle,1.37,0.62,0.62,0.27,0.75,0.35,7,5,EPL,2023-2024
2023-08-19,Wolves,Brighton,1.02,4.0,0.39,1.99,0.63,2.01,4,3,EPL,2023-2024
2023-08-19,Fulham,Brentford,0.54,2.66,0.26,1.17,0.28,1.49,8,2,EPL,2023-2024
2023-08-19,Liverpool,Bournemouth,2.85,1.64,1.11,0.6,1.74,1.04,8,7,EPL,2023-2024
2023-08-20,Girona,Getafe,2.65,0.53,0.96,0.23,1.69,0.3,7,6,La_Liga,2023-2024
2023-08-20,Aston Villa,Everton,4.2,0.1,2.05,0.05,2.15,0.05,7,1,EPL,2023-2024
2023-08-20,Barcelona,Cadiz,2.46,0.76,0.92,0.34,1.54,0.42,7,5,La_Liga,2023-2024
2023-08-20,West Ham,Chelsea,2.44,1.81,0.91,0.93,1.53,0.88,3,1,EPL,2023-2024
2023-08-20,Betis,Ath Madrid,0.55,0.11,0.27,0.06,0.28,0.05,6,3,La_Liga,2023-2024
2023-08-21,Granada,Vallecano,1.0,2.15,0.36,1.09,0.64,1.06,8,4,La_Liga,2023-2024
2023-08-21,Alaves,Sevilla,4.42,2.31,2.26,1.08,2.16,1.23,3,2,La_Liga,2023-2024
2023-08-21,Crystal Palace,Arsenal,1.01,0.8,0.51,0.37,0.5,0.43,2,4,EPL,2023-2024
2023-08-25,Celta,Real Madrid,0.62,1.72,0.23,0.82,0.39,0.9,4,4,La_Liga,2023-2024
2023-08-25,Chelsea,Luton,2.81,0.26,1.27,0.11,1.54,0.15,3,5,EPL,2023-2024
2023-08-25,Las Palmas,Sociedad,0.17,0.1,0.06,0.05,0.11,0.05,8,6,La_Liga,2023-2024
2023-08-26,Arsenal,Fulham,2.44,2.24,1.16,1.17,1.28,1.07,5,2,EPL,2023-2024
2023-08-26,Bournemouth,Tottenham,0.75,1.94,0.27,0.78,0.48,1.16,6,6,EPL,2023-2024
2023-08-26,Granada,Mallorca,3.66,1.96,1.97,1.04,1.69,0.92,8,2,La_Liga,2023-2024
2023-08-26,Cadiz,Almeria,1.89,1.6,0.74,0.83,1.15,0.77,7,1,La_Liga,2023-2024
2023-08-26,Brighton,West Ham,1.4,2.54,0.68,1.1,0.72,1.44,7,4,EPL,2023-2024
2023-08-26,Everton,Wolves,0.15,0.94,0.06,0.5,0.09,0.44,8,3,EPL,2023-2024
2023-08-26,Sevilla,Girona,1.32,2.21,0.52,0.83,0.8,1.38,6,2,La_Liga,2023-2024
2023-08-26,Brentford,Crystal Palace,1.54,1.69,0.68,0.6,0.86,1.09,3,3,EPL,2023-2024
2023-08-26,Man United,Nott'm Forest,3.07,2.65,1.43,1.11,1.64,1.54,7,7,EPL,2023-2024
2023-08-27,Sheffield United,Man City,1.22,1.88,0.67,0.87,0.55,1.01,4,5,EPL,2023-2024
2023-08-27,Newcastle,Liverpool,1.55,2.52,0.55,1.06,1.0,1.46,4,6,EPL,2023-2024
