date,home_team,away_team,home_xg,away_xg,home_1h_xg,away_1h_xg,home_2h_xg,away_2h_xg,home_shots_1h,away_shots_1h,league,season
2025-02-15,Fulham,Nott'm Forest,3.19,0.92,1.42,0.46,1.77,0.46,2,6,EPL,2024-2025
2025-02-15,Leicester,Arsenal,0.33,1.13,0.17,0.43,0.16,0.7,2,5,EPL,2024-2025
2025-02-15,Crystal Palace,Everton,1.62,2.47,0.69,1.01,0.93,1.46,2,4,EPL,2024-2025
2025-02-16,Liverpool,Wolves,2.75,1.98,1.2,1.08,1.55,0.9,5,2,EPL,2024-2025
2025-02-16,Tottenham,Man United,1.93,0.4,0.84,0.19,1.09,0.21,4,6,EPL,2024-2025
2025-02-19,Aston Villa,Liverpool,1.79,1.97,0.64,0.69,1.15,1.28,6,2,EPL,2024-2025
2025-02-21,Leicester,Brentford,0.86,3.5,0.41,1.4,0.45,2.1,8,6,EPL,2024-2025
2025-02-22,Everton,Man United,2.36,2.33,1.22,1.08,1.14,1.25,3,1,EPL,2024-2025
2025-02-22,Aston Villa,Chelsea,2.29,1.2,0.9,0.51,1.39,0.69,6,1,EPL,2024-2025
2025-02-22,Ipswich,Tottenham,1.19,3.59,0.5,1.38,0.69,2.21,7,7,EPL,2024-2025
2025-02-22,Southampton,Brighton,0.83,4.0,0.45,1.8,0.38,2.2,2,1,EPL,2024-2025
2025-02-22,Fulham,Crystal Palace,0.79,2.07,0.42,0.86,0.37,1.21,3,3,EPL,2024-2025
2025-02-22,Bournemouth,Wolves,0.61,1.12,0.28,0.6,0.33,0.52,5,1,EPL,2024-2025
2025-02-22,Arsenal,West Ham,0.28,1.74,0.12,0.79,0.16,0.95,4,5,EPL,2024-2025
2025-02-23,Man City,Liverpool,0.68,2.28,0.28,0.81,0.4,1.47,3,4,EPL,2024-2025
2025-02-23,Newcastle,Nott'm Forest,3.81,2.05,1.43,1.09,2.38,0.96,3,4,EPL,2024-2025
2025-02-25,Chelsea,Southampton,3.8,0.47,1.75,0.22,2.05,0.25,4,4,EPL,2024-2025
2025-02-25,Crystal Palace,Aston Villa,4.26,1.32,1.69,0.6,2.57,0.72,3,3,EPL,2024-2025
2025-02-25,Wolves,Fulham,1.29,2.25,0.61,1.04,0.68,1.21,4,3,EPL,2024-2025
2025-02-25,Brighton,Bournemouth,2.35,1.29,1.28,0.62,1.07,0.67,5,6,EPL,2024-2025
2025-02-26,Brentford,Everton,1.74,1.28,0.65,0.66,1.09,0.62,7,2,EPL,2024-2025
2025-02-26,Man United,Ipswich,2.96,2.4,1.31,1.13,1.65,1.27,8,3,EPL,2024-2025
2025-02-26,Tottenham,Man City,1.0,1.08,0.45,0.54,0.55,0.54,2,1,EPL,2024-2025
2025-02-26,Liverpool,Newcastle,1.9,0.1,0.73,0.04,1.17,0.06,7,5,EPL,2024-2025
2025-02-26,Nott'm Forest,Arsenal,0.72,1.66,0.33,0.91,0.39,0.75,4,5,EPL,2024-2025
2025-02-27,West Ham,Leicester,2.67,0.16,1.26,0.06,1.41,0.1,7,5,EPL,2024-2025
2025-03-08,Brentford,Aston Villa,0.91,2.03,0.43,1.11,0.48,0.92,8,6,EPL,2024-2025
2025-03-08,Brighton,Fulham,2.76,1.91,1.18,1.0,1.58,0.91,4,6,EPL,2024-2025
2025-03-08,Wolves,Everton,1.6,1.53,0.69,0.69,0.91,0.84,3,4,EPL,2024-2025
2025-03-08,Liverpool,Southampton,2.95,1.36,1.28,0.48,1.67,0.88,2,7,EPL,2024-2025
2025-03-08,Crystal Palace,Ipswich,0.73,0.26,0.31,0.13,0.42,0.13,8,6,EPL,2024-2025
2025-03-08,Nott'm Forest,Man City,1.21,0.46,0.43,0.17,0.78,0.29,3,2,EPL,2024-2025
2025-03-09,Tottenham,Bournemouth,1.72,1.33,0.86,0.65,0.86,0.68,5,4,EPL,2024-2025
2025-03-09,Chelsea,Leicester,2.14,0.9,1.0,0.32,1.14,0.58,4,2,EPL,2024-2025
2025-03-09,Man United,Arsenal,1.38,1.44,0.7,0.59,0.68,0.85,7,6,EPL,2024-2025
2025-03-10,West Ham,Newcastle,0.59,0.4,0.32,0.21,0.27,0.19,8,5,EPL,2024-2025
2025-03-15,Ipswich,Nott'm Forest,2.16,3.77,1.1,1.86,1.06,1.91,2,3,EPL,2024-2025
2025-03-15,Southampton,Wolves,0.89,1.69,0.37,0.87,0.52,0.82,3,2,EPL,2024-2025
2025-03-15,Everton,West Ham,0.66,1.34,0.31,0.55,0.35,0.79,7,7,EPL,2024-2025
2025-03-15,Man City,Brighton,1.79,1.85,0.63,0.83,1.16,1.02,4,3,EPL,2024-2025
2025-03-15,Bournemouth,Brentford,1.44,2.49,0.53,1.23,0.91,1.26,2,3,EPL,2024-2025
2025-03-16,Arsenal,Chelsea,1.6,0.59,0.78,0.22,0.82,0.37,7,4,EPL,2024-2025
2025-03-16,Leicester,Man United,0.91,3.39,0.48,1.79,0.43,1.6,6,2,EPL,2024-2025
2025-03-16,Fulham,Tottenham,2.26,0.63,0.99,0.28,1.27,0.35,3,2,EPL,2024-2025
2025-04-01,Arsenal,Fulham,1.58,1.11,0.82,0.45,0.76,0.66,2,5,EPL,2024-2025
2025-04-01,Wolves,West Ham,2.07,0.1,0.92,0.04,1.15,0.06,5,4,EPL,2024-2025
2025-04-01,Nott'm Forest,Man United,1.55,1.23,0.8,0.67,0.75,0.56,5,6,EPL,2024-2025
2025-04-02,Newcastle,Brentford,1.61,1.43,0.69,0.61,0.92,0.82,2,6,EPL,2024-2025
2025-04-02,Bournemouth,Ipswich,1.16,2.34,0.49,0.86,0.67,1.48,7,3,EPL,2024-2025
2025-04-02,Liverpool,Everton,1.76,0.17,0.82,0.08,0.94,0.09,8,7,EPL,2024-2025
2025-04-02,Southampton,Crystal Palace,1.34,1.59,0.59,0.85,0.75,0.74,6,7,EPL,2024-2025
2025-04-02,Brighton,Aston Villa,0.4,2.85,0.22,1.45,0.18,1.4,6,6,EPL,2024-2025
2025-04-02,Man City,Leicester,2.86,0.34,1.3,0.18,1.56,0.16,3,7,EPL,2024-2025
2025-04-03,Chelsea,Tottenham,1.03,0.69,0.44,0.37,0.59,0.32,7,1,EPL,2024-2025
2025-04-05,Everton,Arsenal,1.61,1.37,0.68,0.49,0.93,0.88,6,7,EPL,2024-2025
2025-04-05,Crystal Palace,Brighton,2.66,0.87,1.13,0.45,1.53,0.42,6,6,EPL,2024-2025
2025-04-05,Ipswich,Wolves,1.53,1.78,0.65,0.95,0.88,0.83,3,1,EPL,2024-2025
2025-04-05,West Ham,Bournemouth,2.5,1.69,1.18,0.75,1.32,0.94,4,3,EPL,2024-2025
2025-04-05,Aston Villa,Nott'm Forest,2.34,1.11,1.06,0.52,1.28,0.59,8,6,EPL,2024-2025
2025-04-06,Fulham,Liverpool,3.46,1.64,1.71,0.77,1.75,0.87,8,2,EPL,2024-2025
2025-04-06,Tottenham,Southampton,3.37,1.28,1.69,0.62,1.68,0.66,3,2,EPL,2024-2025
2025-04-06,Man United,Man City,0.62,0.26,0.32,0.11,0.3,0.15,5,1,EPL,2024-2025
2025-04-06,Brentford,Chelsea,0.28,0.18,0.12,0.07,0.16,0.11,5,5,EPL,2024-2025
2025-04-07,Leicester,Newcastle,1.48,2.79,0.71,1.39,0.77,1.4,2,2,EPL,2024-2025
2025-04-12,Nott'm Forest,Everton,1.03,0.62,0.4,0.3,0.63,0.32,7,6,EPL,2024-2025
2025-04-12,Brighton,Leicester,2.15,2.45,0.93,1.09,1.22,1.36,7,2,EPL,2024-2025
2025-04-12,Arsenal,Brentford,1.13,1.23,0.51,0.46,0.62,0.77,5,5,EPL,2024-2025
2025-04-12,Southampton,Aston Villa,0.7,3.49,0.37,1.24,0.33,2.25,5,4,EPL,2024-2025
2025-04-12,Man City,Crystal Palace,4.5,2.27,2.27,0.84,2.23,1.43,7,3,EPL,2024-2025
2025-04-13,Chelsea,Ipswich,2.43,2.3,1.11,0.93,1.32,1.37,8,4,EPL,2024-2025
2025-04-13,Newcastle,Man United,4.5,1.84,2.43,0.95,2.07,0.89,4,2,EPL,2024-2025
2025-04-13,Wolves,Tottenham,3.96,2.61,1.72,1.19,2.24,1.42,3,3,EPL,2024-2025
2025-04-13,Liverpool,West Ham,2.17,1.61,1.1,0.7,1.07,0.91,6,6,EPL,2024-2025
2025-04-14,Bournemouth,Fulham,1.82,0.1,0.71,0.05,1.11,0.05,6,2,EPL,2024-2025
2025-04-16,Newcastle,Crystal Palace,4.5,0.37,2.15,0.16,2.35,0.21,4,5,EPL,2024-2025
2025-04-19,Everton,Man City,0.89,1.49,0.48,0.81,0.41,0.68,5,1,EPL,2024-2025
2025-04-19,Aston Villa,Newcastle,4.09,2.06,1.83,0.92,2.26,1.14,5,4,EPL,2024-2025
2025-04-19,Brentford,Brighton,4.13,1.98,1.92,0.98,2.21,1.0,2,3,EPL,2024-2025
2025-04-19,West Ham,Southampton,1.13,1.63,0.52,0.81,0.61,0.82,5,6,EPL,2024-2025
2025-04-19,Crystal Palace,Bournemouth,0.87,0.1,0.31,0.04,0.56,0.06,4,6,EPL,2024-2025
2025-04-20,Fulham,Chelsea,1.24,2.28,0.59,1.17,0.65,1.11,3,4,EPL,2024-2025
2025-04-20,Leicester,Liverpool,0.22,0.44,0.11,0.19,0.11,0.25,6,5,EPL,2024-2025
2025-04-20,Man United,Wolves,0.85,0.89,0.4,0.38,0.45,0.51,2,4,EPL,2024-2025
2025-04-20,Ipswich,Arsenal,0.84,3.89,0.34,1.75,0.5,2.14,2,3,EPL,2024-2025
2025-04-21,Tottenham,Nott'm Forest,1.15,2.71,0.42,1.03,0.73,1.68,6,6,EPL,2024-2025
2025-04-22,Man City,Aston Villa,2.05,1.3,0.98,0.6,1.07,0.7,6,3,EPL,2024-2025
2025-04-23,Arsenal,Crystal Palace,2.49,1.9,1.17,0.99,1.32,0.91,4,6,EPL,2024-2025
2025-04-26,Southampton,Fulham,1.54,2.13,0.83,1.02,0.71,1.11,8,7,EPL,2024-2025
2025-04-26,Newcastle,Ipswich,2.41,0.88,1.32,0.32,1.09,0.56,3,5,EPL,2024-2025
2025-04-26,Chelsea,Everton,1.05,0.2,0.45,0.1,0.6,0.1,4,1,EPL,2024-2025
2025-04-26,Brighton,West Ham,2.45,2.54,1.21,1.1,1.24,1.44,8,1,EPL,2024-2025
2025-04-26,Wolves,Leicester,3.16,0.67,1.36,0.31,1.8,0.36,7,4,EPL,2024-2025
2025-04-27,Bournemouth,Man United,1.26,1.17,0.53,0.57,0.73,0.6,5,3,EPL,2024-2025
2025-04-27,Liverpool,Tottenham,4.5,2.27,1.79,1.02,2.71,1.25,8,7,EPL,2024-2025
2025-05-01,Nott'm Forest,Brentford,0.82,1.82,0.34,0.86,0.48,0.96,3,5,EPL,2024-2025
2025-05-02,Man City,Wolves,1.08,0.15,0.4,0.06,0.68,0.09,6,3,EPL,2024-2025
2025-05-03,Arsenal,Bournemouth,1.46,2.5,0.78,1.35,0.68,1.15,3,7,EPL,2024-2025
2025-05-03,Aston Villa,Fulham,1.52,0.18,0.56,0.07,0.96,0.11,5,1,EPL,2024-2025
2025-05-03,Leicester,Southampton,1.56,0.66,0.65,0.32,0.91,0.34,2,6,EPL,2024-2025
2025-05-03,Everton,Ipswich,2.21,2.45,1.0,0.97,1.21,1.48,4,6,EPL,2024-2025
2025-05-04,Brentford,Man United,3.78,3.09,1.81,1.31,1.97,1.78,5,2,EPL,2024-2025
2025-05-04,Brighton,Newcastle,1.38,1.28,0.64,0.48,0.74,0.8,4,6,EPL,2024-2025
2025-05-04,Chelsea,Liverpool,2.97,1.98,1.17,0.88,1.8,1.1,2,5,EPL,2024-2025
2025-05-04,West Ham,Tottenham,1.63,0.88,0.73,0.47,0.9,0.41,7,3,EPL,2024-2025
2025-05-05,Crystal Palace,Nott'm Forest,1.28,1.17,0.53,0.43,0.75,0.74,5,1,EPL,2024-2025
2025-05-10,Fulham,Everton,1.97,2.71,0.71,1.12,1.26,1.59,5,2,EPL,2024-2025
2025-05-10,Ipswich,Brentford,0.6,1.11,0.32,0.5,0.28,0.61,5,6,EPL,2024-2025
2025-05-10,Wolves,Brighton,0.56,1.29,0.3,0.55,0.26,0.74,6,2,EPL,2024-2025
2025-05-10,Bournemouth,Aston Villa,0.34,1.4,0.15,0.66,0.19,0.74,6,7,EPL,2024-2025
2025-05-10,Southampton,Man City,0.15,0.25,0.06,0.09,0.09,0.16,8,6,EPL,2024-2025
2025-05-11,Tottenham,Crystal Palace,0.28,2.47,0.12,1.2,0.16,1.27,7,6,EPL,2024-2025
2025-05-11,Nott'm Forest,Leicester,1.86,1.87,0.67,0.66,1.19,1.21,5,4,EPL,2024-2025
2025-05-11,Man United,West Ham,0.66,2.45,0.25,1.3,0.41,1.15,5,4,EPL,2024-2025
2025-05-11,Liverpool,Arsenal,2.53,1.75,0.95,0.96,1.58,0.79,8,5,EPL,2024-2025
2025-05-11,Newcastle,Chelsea,3.17,0.1,1.7,0.04,1.47,0.06,7,3,EPL,2024-2025
2025-05-16,Chelsea,Man United,1.94,0.1,1.06,0.05,0.88,0.05,6,4,EPL,2024-2025
2025-05-16,Aston Villa,Tottenham,1.98,0.58,0.84,0.28,1.14,0.3,4,2,EPL,2024-2025
2025-05-18,Arsenal,Newcastle,0.89,0.39,0.44,0.17,0.45,0.22,4,1,EPL,2024-2025
2025-05-18,Brentford,Fulham,2.28,2.72,0.96,1.26,1.32,1.46,3,6,EPL,2024-2025
2025-05-18,Leicester,Ipswich,2.77,1.02,1.33,0.41,1.44,0.61,5,1,EPL,2024-2025
2025-05-18,West Ham,Nott'm Forest,1.04,2.51,0.42,1.03,0.62,1.48,8,7,EPL,2024-2025
2025-05-18,Everton,Southampton,2.27,0.57,1.06,0.26,1.21,0.31,7,2,EPL,2024-2025
2025-05-19,Brighton,Liverpool,3.25,2.27,1.25,1.18,2.0,1.09,5,1,EPL,2024-2025
2025-05-20,Man City,Bournemouth,3.58,0.86,1.44,0.41,2.14,0.45,4,4,EPL,2024-2025
2025-05-20,Crystal Palace,Wolves,4.22,2.43,2.25,1.05,1.97,1.38,6,7,EPL,2024-2025
2025-05-25,Wolves,Brentford,1.36,1.8,0.67,0.9,0.69,0.9,5,4,EPL,2024-2025
2025-05-25,Southampton,Arsenal,1.01,1.88,0.41,0.72,0.6,1.16,6,5,EPL,2024-2025
2025-05-25,Man United,Aston Villa,2.55,0.17,1.25,0.09,1.3,0.08,5,6,EPL,2024-2025
2025-05-25,Nott'm Forest,Chelsea,0.96,1.44,0.43,0.6,0.53,0.84,2,7,EPL,2024-2025
2025-05-25,Fulham,Man City,0.65,2.86,0.3,1.19,0.35,1.67,7,2,EPL,2024-2025
2025-05-25,Bournemouth,Leicester,1.07,1.1,0.5,0.54,0.57,0.56,3,3,EPL,2024-2025
2025-05-25,Newcastle,Everton,0.15,1.44,0.06,0.52,0.09,0.92,8,3,EPL,2024-2025
2025-05-25,Tottenham,Brighton,2.2,4.0,1.11,2.06,1.09,1.94,7,4,EPL,2024-2025
2025-05-25,Liverpool,Crystal Palace,1.23,1.62,0.61,0.89,0.62,0.73,4,4,EPL,2024-2025
2025-05-25,Ipswich,West Ham,0.66,2.5,0.33,1.26,0.33,1.24,5,1,EPL,2024-2025
